ticker_yf,event_day,n_events,avg_daily_ret,med_daily_ret,avg_cum_ret,med_cum_ret
000001.SZ,-42,3,-0.014841217632740785,-0.02115808352658155,-0.10938623997789747,-0.12187814576754397
000001.SZ,-41,3,0.0063342968468734035,0.010238925253523767,-0.10384238054640622,-0.11288712173857207
000001.SZ,-40,3,0.014278678614970971,0.0,-0.09078814000459386,-0.11288712173857207
000001.SZ,-39,3,-0.01409416258556854,-0.01689195611165073,-0.10347906300803966,-0.12787219354424428
000001.SZ,-38,3,-0.006715975891811203,-0.0011453924091453516,-0.10977184394749258,-0.12887112211356322
000001.SZ,-37,3,-0.002983642565237162,-0.0022936304072485036,-0.11245432403495026,-0.13086916979651586
000001.SZ,-36,3,0.0018118687630271542,0.003448245244700221,-0.11090647498994503,-0.12787219354424428
000001.SZ,-35,3,0.036821687091109556,0.043528079537971553,-0.07839610895082953,-0.08991014501756156
000001.SZ,-34,3,0.019350023439973347,0.03402858740938397,-0.0609010710865607,-0.05894107283689809
000001.SZ,-33,3,-0.0035815291468178634,-0.0021231908282043355,-0.06425876459110584,-0.06093912051985062
000001.SZ,-32,3,0.00148856932061688,-0.0021276069043588697,-0.06288985773197169,-0.06293707293064588
000001.SZ,-31,3,-0.0015546137676880623,-0.013859287084738603,-0.06434554012579112,-0.07592409705336556
000001.SZ,-30,3,0.0007042190932898448,0.0,-0.06367032670870358,-0.07592409705336556
000001.SZ,-29,3,0.011495606086048197,0.015135172251108608,-0.05299584643375033,-0.061938049089169556
000001.SZ,-28,3,0.003996011476292027,0.00319485962452859,-0.04919727884357091,-0.05894107283689809
000001.SZ,-27,3,-0.024675461024303846,-0.028662468744893754,-0.0725810771675099,-0.08591414492381366
000001.SZ,-26,3,-0.016008257643799945,-0.022950824798034675,-0.0872423067914077,-0.10689316923402903
000001.SZ,-25,3,-0.010747769154400122,-0.003355674986497581,-0.09734293782322911,-0.1098901454863005
000001.SZ,-24,3,-0.007216762872365205,0.0033669734551011743,-0.10412279247112859,-0.10689316923402903
000001.SZ,-23,3,0.01765078073689974,0.02572712602977356,-0.08835460935250745,-0.08391609724086113
000001.SZ,-22,3,-0.004485745443742584,-0.01308613790192903,-0.09252036440209459,-0.0959040975221046
000001.SZ,-21,3,0.03835901283487956,0.026519311166851578,-0.05763021663147235,-0.07192809695961777
000001.SZ,-20,3,-0.00106047922712967,-0.006458602783969369,-0.05847521676178491,-0.07792214473631809
000001.SZ,-19,3,0.0007730538844388976,-0.019501555842748486,-0.05695880962065436,-0.0959040975221046
000001.SZ,-18,3,-0.008753791908925076,-0.005524882837687928,-0.06546549754955396,-0.1008991214573286
000001.SZ,-17,3,-0.013764649004461246,-0.023333337571885826,-0.07765093033436576,-0.12187814576754397
000001.SZ,-16,3,-0.0014264729305195252,-0.0011376824715852996,-0.07899218111041832,-0.12287716960902018
000001.SZ,-15,3,0.0013854986366554911,0.0034169348015862244,-0.077894425138465,-0.11988009808459144
000001.SZ,-14,3,0.014825006318205011,0.021566353159330198,-0.06479028413246642,-0.1008991214573286
000001.SZ,-13,3,0.01860089263858729,0.025555504692925446,-0.04789679452370602,-0.07792214473631809
000001.SZ,-12,3,-0.007674279674317479,0.006500587496471422,-0.056054711503385625,-0.07192809695961777
000001.SZ,-11,3,0.0017937876217818764,0.007534951034623649,-0.05454373752887953,-0.06493512061359841
000001.SZ,-10,3,0.05564065556778738,0.07158120735784212,-0.0022692200347809535,0.001997952410795145
000001.SZ,-9,3,0.01748570171009171,0.03988041703427814,0.01536792699498383,0.04195804862043051
000001.SZ,-8,3,-0.007545048956509722,-0.013422851316052253,0.007394343317675893,0.02797200065623473
000001.SZ,-7,3,-0.0022274727171461097,-0.0019435864104467848,0.005162083332813094,0.025974048245439363
000001.SZ,-6,3,-0.013007406926562512,-0.014605702582145108,-0.007978996258456106,0.01098897643976704
000001.SZ,-5,3,0.0013664843920747256,0.0009881649204468435,-0.006637766947051056,0.01198800028124336
000001.SZ,-4,3,0.01077537330503812,0.005922948199857281,0.00388532166021723,0.017981952785786515
000001.SZ,-3,3,0.01224151750902136,0.023552574551082728,0.01649329699989473,0.04195804862043051
000001.SZ,-2,3,-0.02102552780655979,-0.03643337519868972,-0.005663725095053603,0.003996000093747787
000001.SZ,-1,3,-0.0020750225362166455,-0.0079601912624645,-0.00784069349922963,-0.003996000093747787
000001.SZ,0,3,0.00793304424618794,0.004012032174693925,0.0,0.0
000001.SZ,1,3,-0.011358912679458285,-0.012987024122719681,-0.011358912679458285,-0.012987024122719681
000001.SZ,2,3,-0.00115247702347121,0.0030364101845852254,-0.012511938767450714,-0.009990047870448104
000001.SZ,3,3,-0.0017890452236996406,-0.0030272183080836124,-0.014284844641720085,-0.012987024122719681
000001.SZ,4,3,0.00814535549879536,0.008097158176053387,-0.006255969383725413,-0.004995023935224108
000001.SZ,5,3,-0.013254656952442545,-0.0120481812348876,-0.019424663007952092,-0.01698302421646747
000001.SZ,6,3,-0.015006931837032575,-0.015243960353510833,-0.03414124772730798,-0.03196809602213968
000001.SZ,7,3,0.030811212726993203,0.04024771519209147,-0.004340954343960164,0.006992976346019253
000001.SZ,8,3,0.02052880394132946,0.01587300085546861,0.015993197897761286,0.022976976721010622
000001.SZ,9,3,0.010579850759463957,-0.0009765848735702187,0.026580839123257666,0.0219779528795343
000001.SZ,10,3,0.029543057684184564,0.043010806817830094,0.05678519503651228,0.06593404918291745
000001.SZ,11,3,-0.011832279335627582,-0.011246474667389372,0.044291736294020646,0.05394604890167409
000001.SZ,12,3,0.022627036778483028,0.015165862039758338,0.0677768987919154,0.06993004927666524
000001.SZ,13,3,0.0010208369644761166,0.0028010955055404185,0.06887459124909719,0.0729270255289367
000001.SZ,14,3,0.023274126441135728,0.028864099275900168,0.09379701963062392,0.10389609770960018
000001.SZ,15,3,-0.04269805815426916,-0.054298676118830436,0.04685969978429235,0.04395600103122588
000001.SZ,16,3,0.020060144490336624,0.010526374388450721,0.06791522301578927,0.05494507274315019
000001.SZ,17,3,-0.0059156918632225315,-0.010416724051186654,0.06171452374810308,0.04395600103122588
000001.SZ,18,3,-0.03784469675064465,-0.05645934577575662,0.02219539689625938,-0.014985071805672212
000001.SZ,19,3,0.041449369402306147,0.04462480216818743,0.06432862334641538,0.02897102449771083
000001.SZ,20,3,-0.004167690433567313,-0.018446653450407524,0.06090257081737264,0.009989952598290941
000001.SZ,21,3,0.01637048256625621,0.02571713528299835,0.07731833273464717,0.035964000843730304
000001.SZ,22,3,-0.010138444311074876,-0.003857276981143465,0.06587649385606816,0.03196800074998252
000001.SZ,23,3,-0.01727563349549921,-0.023233279079450386,0.04786683176516678,0.007992000187495574
000001.SZ,24,3,0.04047583111031435,0.0664023851498261,0.08821247872236408,0.07492507321188935
000001.SZ,25,3,0.03183563130119397,0.036245295664735,0.12273922397520069,0.11388605030789112
000001.SZ,26,3,-0.02781078808730264,-0.027802643636614333,0.09151481713145104,0.08291707339938492
000001.SZ,27,3,0.012909138432453116,0.018450166646666544,0.10551005232567867,0.10289707386812386
000001.SZ,28,3,0.023607257858783297,0.022644927614477783,0.13161314229280285,0.1278720982720869
000001.SZ,29,3,-0.006297847193094712,-0.009743105141622355,0.12451219336424146,0.11688312183231986
000001.SZ,30,3,-0.02998542158062556,-0.038461564708250684,0.0909225513781317,0.07392604937041303
000001.SZ,31,3,0.014304302770491143,0.013953452886537043,0.1065393642937152,0.08891102590392785
000001.SZ,32,3,-0.008850213135862353,0.0009174522231023552,0.09640187965604219,0.08991004974540417
000001.SZ,33,3,-0.008337453856986698,-0.007332715382670774,0.08724763439313661,0.0819180495579086
000001.SZ,34,3,0.028305069442599546,0.02400740819145475,0.11806806368639859,0.10789209780334796
000001.SZ,35,3,-0.009033192319047497,-0.015329132006754342,0.10809647437626195,0.0909090735868805
000001.SZ,36,3,-0.00035288235920790295,-0.007326000288198298,0.1079451462233485,0.08291707339938492
000001.SZ,37,3,-0.005537918197770275,-0.0027675030026663716,0.10167076032943563,0.07992009714711346
000001.SZ,38,3,0.0035579182245884335,0.007400547696638338,0.10542325532634596,0.08791209733460903
000001.SZ,39,3,-0.025550737462820106,-0.03122131697602404,0.07737747277172735,0.05394604890167409
000001.SZ,40,3,-0.006775460209162458,0.0009478889764018561,0.0697158064377877,0.05494507274315019
000001.SZ,41,3,-0.00023891975230279824,-0.0018939826675118399,0.06950912318941611,0.05294702506019777
000001.SZ,42,3,-0.0063251348407118435,-0.009487702261067765,0.06284909127578397,0.04295697718974956
000001.SZ,43,3,0.011290144859719797,0.01724140923472839,0.07461204502050152,0.060939025247693346
000001.SZ,44,3,-0.0027302378700132892,-0.004708115939139779,0.07173218565150881,0.05594400131246924
000001.SZ,45,3,0.019904082446072408,0.026490131951717455,0.0928560679075036,0.08391609724086124
000001.SZ,46,3,-0.018014898155466086,-0.025806513990885183,0.07330769077959554,0.05594400131246924
000001.SZ,47,3,-0.008852305877843506,0.003784291675298146,0.06336760688810505,0.059940001406217025
000001.SZ,48,3,-0.003559705145970223,-0.005654992260496705,0.05959669538100728,0.05394604890167409
000001.SZ,49,3,-0.020208639235075394,-0.021800994478903823,0.03820168370247923,0.030968976908506196
000001.SZ,50,3,0.005782077774582062,0.001938028910378975,0.04426025234002188,0.032967024591458616
000001.SZ,51,3,-0.01411338996617236,-0.015473872828915214,0.029552928658207616,0.01698302421646747
000001.SZ,52,3,0.003347734594734253,0.009823126208018618,0.03283680850698308,0.02697297681475841
000001.SZ,53,3,-0.004757131717365581,-0.0077820939478694395,0.027958943505161853,0.018980976627262836
000001.SZ,54,3,0.006153658655740542,0.01568625984353189,0.03411348520015989,0.03496497700225398
000001.SZ,55,3,0.016326592439389092,0.022200820804313848,0.051007038323691876,0.05794204899542188
000001.SZ,56,3,0.0019531283550249987,0.0,0.05303270003960203,0.05794204899542188
000001.SZ,57,3,-0.01183385050320418,-0.013220051114781306,0.040557657807297844,0.04395600103122588
000001.SZ,58,3,-0.010146489825377506,-0.019138738078044115,0.0299385326278027,0.02397600056248672
000001.SZ,59,3,0.005623703179932586,0.002926803216701579,0.03576276193389235,0.02697297681475841
000001.SZ,60,3,-0.011193411029274625,-0.010700355985851062,0.024160375914982286,0.015984000374991147
000002.SZ,-60,1,,,0.17923317185926813,0.17923317185926813
000002.SZ,-59,1,0.022652499556961248,0.022652499556961248,0.20594575076236432,0.20594575076236432
000002.SZ,-58,1,-0.031797048836234576,-0.031797048836234576,0.16760023483152375,0.16760023483152375
000002.SZ,-57,1,-0.005166099447467154,-0.005166099447467154,0.16156829590349808,0.16156829590349808
000002.SZ,-56,1,0.02856084880978904,0.02856084880978904,0.1947436723850422,0.1947436723850422
000002.SZ,-55,1,0.013342980358504564,0.013342980358504564,0.21068511373912324,0.21068511373912324
000002.SZ,-54,1,-0.057295394608366745,-0.057295394608366745,0.14131843240096487,0.14131843240096487
000002.SZ,-53,1,-0.035862546764783176,-0.035862546764783176,0.1003878467454764,0.1003878467454764
000002.SZ,-52,1,-0.05168369439526299,-0.05168369439526299,0.04351573755802174,0.04351573755802174
000002.SZ,-51,1,-0.014037991834311092,-0.014037991834311092,0.028866872155207002,0.028866872155207002
000002.SZ,-50,1,0.03015080594667885,0.03015080594667885,0.05988803756252503,0.05988803756252503
000002.SZ,-49,1,-0.0731707770933635,-0.0731707770933635,-0.01766479377788499,-0.01766479377788499
000002.SZ,-48,1,0.027193020174562488,0.027193020174562488,0.009047867303096035,0.009047867303096035
000002.SZ,-47,1,-0.017933393463951175,-0.017933393463951175,-0.009047785125211205,-0.009047785125211205
000002.SZ,-46,1,0.002173879872197748,0.002173879872197748,-0.0068935740509851184,-0.0068935740509851184
000002.SZ,-45,1,0.0069414252801733856,0.0069414252801733856,0.0,0.0
000002.SZ,-44,1,0.034467952432810645,0.034467952432810645,0.034467952432810645,0.034467952432810645
000002.SZ,-43,1,0.00583087831377993,0.00583087831377993,0.040499809182951374,0.040499809182951374
000002.SZ,-42,1,-0.028157362977928035,-0.028157362977928035,0.011202078377322122,0.011202078377322122
000002.SZ,-41,1,0.016190927960488377,0.016190927960488377,0.027574378381825415,0.027574378381825415
000002.SZ,-40,1,-0.005450778450143745,-0.005450778450143745,0.021973298104221994,0.021973298104221994
000002.SZ,-39,1,-0.024030341961405743,-0.024030341961405743,-0.0025850697246482257,-0.0025850697246482257
000002.SZ,-38,1,-0.0073434159436387425,-0.0073434159436387425,-0.009909502426055483,-0.009909502426055483
000002.SZ,-37,1,-0.02219322189038675,-0.02219322189038675,-0.03188280053027748,-0.03188280053027748
000002.SZ,-36,1,0.00934583881791573,0.00934583881791573,-0.022834933227181442,-0.022834933227181442
000002.SZ,-35,1,0.020282146308775895,0.020282146308775895,-0.0030159283750703647,-0.0030159283750703647
000002.SZ,-34,1,0.026361306242058236,0.026361306242058236,0.023265874055488522,0.023265874055488522
000002.SZ,-33,1,0.02652628045333061,0.02652628045333061,0.050409311609006746,0.050409311609006746
000002.SZ,-32,1,-0.008203398788982241,-0.008203398788982241,0.0417923851342179,0.0417923851342179
000002.SZ,-31,1,-0.019437601934294446,-0.019437601934294446,0.021542439453799744,0.021542439453799744
000002.SZ,-30,1,-0.016448730692016023,-0.016448730692016023,0.004739362976759143,0.004739362976759143
000002.SZ,-29,1,-0.006003404437415538,-0.006003404437415538,-0.0012924937733816977,-0.0012924937733816977
000002.SZ,-28,1,0.006039662976931703,0.006039662976931703,0.004739362976759143,0.004739362976759143
000002.SZ,-27,1,-0.04159516835541721,-0.04159516835541721,-0.03705293997957382,-0.03705293997957382
000002.SZ,-26,1,-0.043400501304122985,-0.043400501304122985,-0.07884532511379172,-0.07884532511379172
000002.SZ,-25,1,-0.014031770291696777,-0.014031770291696777,-0.09177075591491757,-0.09177075591491757
000002.SZ,-24,1,-0.010436400102026844,-0.010436400102026844,-0.10124939969055091,-0.10124939969055091
000002.SZ,-23,1,0.047938637140008566,0.047938637140008566,-0.05816452078295142,-0.05816452078295142
000002.SZ,-22,1,-0.016468462959744246,-0.016468462959744246,-0.07367510348661044,-0.07367510348661044
000002.SZ,-21,1,0.04558137405750373,0.04558137405750373,-0.03145194187985523,-0.03145194187985523
000002.SZ,-20,1,0.031138824608259563,0.031138824608259563,-0.0012924937733816977,-0.0012924937733816977
000002.SZ,-19,1,-0.006039662976931814,-0.006039662976931814,-0.007324350523522427,-0.007324350523522427
000002.SZ,-18,1,-0.03125005174014095,-0.03125005174014095,-0.03834551593084046,-0.03834551593084046
000002.SZ,-17,1,-0.0008960778690472182,-0.0008960778690472182,-0.039207233231684735,-0.039207233231684735
000002.SZ,-16,1,0.018834084783103666,0.018834084783103666,-0.021111580803377605,-0.021111580803377605
000002.SZ,-15,1,-0.0013203688469850539,-0.0013203688469850539,-0.022404074576759192,-0.022404074576759192
000002.SZ,-14,1,0.029087696424751064,0.029087696424751064,0.006031938928025671,0.006031938928025671
000002.SZ,-13,1,0.023982846115359946,0.023982846115359946,0.03015944810647353,0.03015944810647353
000002.SZ,-12,1,0.0004182446234066717,0.0004182446234066717,0.03059030675689578,0.03059030675689578
000002.SZ,-11,1,-0.045986637874633085,-0.045986637874633085,-0.0168030764770406,-0.0168030764770406
000002.SZ,-10,1,-0.0017528049392473433,-0.0017528049392473433,-0.01852642890084444,-0.01852642890084444
000002.SZ,-9,1,0.04960487825749049,0.04960487825749049,0.03015944810647353,0.03015944810647353
000002.SZ,-8,1,-0.001254733870220237,-0.001254733870220237,0.028866872155207002,0.028866872155207002
000002.SZ,-7,1,0.0012563102051861286,0.0012563102051861286,0.03015944810647353,0.03015944810647353
000002.SZ,-6,1,-0.017147630699649974,-0.017147630699649974,0.01249465432858865,0.01249465432858865
000002.SZ,-5,1,0.02340422285364019,0.02340422285364019,0.03619130485661448,0.03619130485661448
000002.SZ,-4,1,-0.020790021449543783,-0.020790021449543783,0.014648865402814515,0.014648865402814515
000002.SZ,-3,1,0.03736735017512771,0.03736735017512771,0.052563604861117774,0.052563604861117774
000002.SZ,-2,1,-0.041751962546949795,-0.041751962546949795,0.008617008652673785,0.008617008652673785
000002.SZ,-1,1,-0.025630089080759033,-0.025630089080759033,-0.01723393512746285,-0.01723393512746285
000002.SZ,0,1,0.01753615203400205,0.01753615203400205,0.0,0.0
000002.SZ,1,1,0.010771219726899872,0.010771219726899872,0.010771219726899872,0.010771219726899872
000002.SZ,2,1,-0.005115044184472617,-0.005115044184472617,0.005601080277603421,0.005601080277603421
000002.SZ,3,1,-0.01970869703573186,-0.01970869703573186,-0.014218006752392487,-0.014218006752392487
000002.SZ,4,1,0.009615438320486058,0.009615438320486058,-0.004739280798874201,-0.004739280798874201
000002.SZ,5,1,0.009523779641621655,0.009523779641621655,0.004739362976759143,0.004739362976759143
000002.SZ,6,1,-0.021011997321205733,-0.021011997321205733,-0.016372217826618463,-0.016372217826618463
000002.SZ,7,1,0.007446345898469486,0.007446345898469486,-0.009047785125211205,-0.009047785125211205
000002.SZ,8,1,0.050869568534519294,0.050869568534519294,0.04136152648379565,0.04136152648379565
000002.SZ,9,1,-0.006619770248533774,-0.006619770248533774,0.034467952432810645,0.034467952432810645
000002.SZ,10,1,0.0745522278681825,0.0745522278681825,0.11158984294491359,0.11158984294491359
000002.SZ,11,1,-0.044961235725380244,-0.044961235725380244,0.06161138998632887,0.06161138998632887
000002.SZ,12,1,0.0012175603647990307,0.0012175603647990307,0.0629039659375954,0.0629039659375954
000002.SZ,13,1,-0.008917685961658983,-0.008917685961658983,0.05342532216196205,0.05342532216196205
000002.SZ,14,1,-0.0061350315418506884,-0.0061350315418506884,0.04696252458351435,0.04696252458351435
000002.SZ,15,1,-0.09259259549969323,-0.09259259549969323,-0.04997845295858461,-0.04997845295858461
000002.SZ,16,1,-0.010430818602921166,-0.010430818602921166,-0.0598879553846402,-0.0598879553846402
000002.SZ,17,1,-0.0032080520533106505,-0.0032080520533106505,-0.06290388375971057,-0.06290388375971057
000002.SZ,18,1,-0.037701135394216934,-0.037701135394216934,-0.09823347131548055,-0.09823347131548055
000002.SZ,19,1,0.04156707688483041,0.04156707688483041,-0.06074967268548448,-0.06074967268548448
000002.SZ,20,1,-0.015137611708951226,-0.015137611708951226,-0.07496767943787697,-0.07496767943787697
000002.SZ,21,1,-0.021425202570292234,-0.021425202570292234,-0.09478668428998804,-0.09478668428998804
000002.SZ,22,1,0.009995196677055507,0.009995196677055507,-0.08573889916477684,-0.08573889916477684
000002.SZ,23,1,-0.029688934078811235,-0.029688934078811235,-0.11288233671829517,-0.11288233671829517
000002.SZ,24,1,0.04711021399543691,0.04711021399543691,-0.07109003376196221,-0.07109003376196221
000002.SZ,25,1,0.058441570505241236,0.058441570505241236,-0.0168030764770406,-0.0168030764770406
000002.SZ,26,1,-0.02979843620813072,-0.02979843620813072,-0.04610080728266985,-0.04610080728266985
000002.SZ,27,1,0.019873556738368325,0.019873556738368325,-0.027143437553518335,-0.027143437553518335
000002.SZ,28,1,0.04030114483998415,0.04030114483998415,0.0120637956781664,0.0120637956781664
000002.SZ,29,1,0.013622805361525492,0.013622805361525492,0.025850943780136637,0.025850943780136637
000002.SZ,30,1,-0.04241916218127306,-0.04241916218127306,-0.01766479377788499,-0.01766479377788499
000002.SZ,31,1,0.03903514591133872,0.03903514591133872,0.020680804330840186,0.020680804330840186
000002.SZ,32,1,0.022794385648172044,0.022794385648172044,0.04394659620844377,0.04394659620844377
000002.SZ,33,1,0.007841540967692628,0.007841540967692628,0.052132746210695524,0.052132746210695524
000002.SZ,34,1,0.008190039406822391,0.008190039406822391,0.06074975486336931,0.06074975486336931
000002.SZ,35,1,-0.023558078957568118,-0.023558078957568118,0.03576052838407717,0.03576052838407717
000002.SZ,36,1,0.004159670146123284,0.004159670146123284,0.040068950532529124,0.040068950532529124
000002.SZ,37,1,-0.012013215224150553,-0.012013215224150553,0.027574378381825415,0.027574378381825415
000002.SZ,38,1,0.005869995279212281,0.005869995279212281,0.033606235131966145,0.033606235131966145
000002.SZ,39,1,-0.018340997843082074,-0.018340997843082074,0.014648865402814515,0.014648865402814515
000002.SZ,40,1,0.01401273606780995,0.01401273606780995,0.028866872155207002,0.028866872155207002
000002.SZ,41,1,0.002512620410372257,0.002512620410372257,0.03145202405774006,0.03145202405774006
000002.SZ,42,1,0.008771891386297526,0.008771891386297526,0.040499809182951374,0.040499809182951374
000002.SZ,43,1,0.009523790719228487,0.009523790719228487,0.050409311609006746,0.050409311609006746
000002.SZ,44,1,0.016406954046274347,0.016406954046274347,0.06764332891435454,0.06764332891435454
000002.SZ,45,1,0.04802254212003709,0.04802254212003709,0.11891427564632084,0.11891427564632084
000002.SZ,46,1,-0.012321898470735282,-0.012321898470735282,0.10512712754435061,0.10512712754435061
000002.SZ,47,1,0.014814856677062505,0.014814856677062505,0.1214994275488539,0.1214994275488539
000002.SZ,48,1,-0.015366942578842302,-0.015366942578842302,0.10426541024350633,0.10426541024350633
000002.SZ,49,1,-0.028482230438531708,-0.028482230438531708,0.07281346836365099,0.07281346836365099
000002.SZ,50,1,0.011646623291974967,0.011646623291974967,0.08530812269223964,0.08530812269223964
000002.SZ,51,1,-0.00952758102540241,-0.00952758102540241,0.0749677616157618,0.0749677616157618
000002.SZ,52,1,0.037274483743044984,0.037274483743044984,0.1150366299704062,0.1150366299704062
000002.SZ,53,1,-0.02279745998344851,-0.02279745998344851,0.08961662701857653,0.08961662701857653
000002.SZ,54,1,0.005931182803484036,0.005931182803484036,0.09607934241913951,0.09607934241913951
000002.SZ,55,1,0.011399331843192195,0.011399331843192195,0.10857391456984322,0.10857391456984322
000002.SZ,56,1,-0.023319098023488638,-0.023319098023488638,0.08272297078970636,0.08272297078970636
000002.SZ,57,1,0.006764826182698469,0.006764826182698469,0.09004740349111384,0.09004740349111384
000002.SZ,58,1,-0.00790509334474021,-0.00790509334474021,0.08143047701632478,0.08143047701632478
000002.SZ,59,1,0.00956174372393015,0.00956174372393015,0.0917708380928024,0.0917708380928024
000002.SZ,60,1,-0.013417527645640859,-0.013417527645640859,0.07712197268998788,0.07712197268998788
000008.SZ,-60,1,,,0.028818416083016496,0.028818416083016496
000008.SZ,-59,1,0.03361348073434267,0.03361348073434267,0.06340058409115978,0.06340058409115978
000008.SZ,-58,1,0.035230318158927965,0.035230318158927965,0.10086452499908094,0.10086452499908094
000008.SZ,-57,1,-0.03926697894508013,-0.03926697894508013,0.05763690087455653,0.05763690087455653
000008.SZ,-56,1,0.0027247929851148545,0.0027247929851148545,0.06051874248285816,0.06051874248285816
000008.SZ,-55,1,-0.010869554654186486,-0.010869554654186486,0.048991376049651425,0.048991376049651425
000008.SZ,-54,1,-0.019230815836259407,-0.019230815836259407,0.028818416083016496,0.028818416083016496
000008.SZ,-53,1,0.011204471316808462,0.011204471316808462,0.040345782516223005,0.040345782516223005
000008.SZ,-52,1,0.0027700805412327334,0.0027700805412327334,0.04322762412452463,0.04322762412452463
000008.SZ,-51,1,0.01933706460616813,0.01933706460616813,0.06340058409115978,0.06340058409115978
000008.SZ,-50,1,-0.005420048947527345,-0.005420048947527345,0.05763690087455653,0.05763690087455653
000008.SZ,-49,1,0.01089917194045964,0.01089917194045964,0.06916426730776304,0.06916426730776304
000008.SZ,-48,1,-0.016172491148951362,-0.016172491148951362,0.051873217657953274,0.051873217657953274
000008.SZ,-47,1,-0.005479446686014522,-0.005479446686014522,0.0461095344413498,0.0461095344413498
000008.SZ,-46,1,-0.002754883902634897,-0.002754883902634897,0.04322762412452463,0.04322762412452463
000008.SZ,-45,1,0.0,0.0,0.04322762412452463,0.04322762412452463
000008.SZ,-44,1,0.0027624942535851016,0.0027624942535851016,0.0461095344413498,0.0461095344413498
000008.SZ,-43,1,0.0,0.0,0.0461095344413498,0.0461095344413498
000008.SZ,-42,1,-0.005509702125222393,-0.005509702125222393,0.040345782516223005,0.040345782516223005
000008.SZ,-41,1,0.005540227126394903,0.005540227126394903,0.0461095344413498,0.0461095344413498
000008.SZ,-40,1,0.022038545780700636,0.022038545780700636,0.06916426730776304,0.06916426730776304
000008.SZ,-39,1,0.010781660765967649,0.010781660765967649,0.08069163374096955,0.08069163374096955
000008.SZ,-38,1,-0.005333328247070335,-0.005333328247070335,0.0749279505243663,0.0749279505243663
000008.SZ,-37,1,0.016085775461857743,0.016085775461857743,0.09221900017417606,0.09221900017417606
000008.SZ,-36,1,-0.01846963956394687,-0.01846963956394687,0.07204610891606467,0.07204610891606467
000008.SZ,-35,1,0.013440847293478164,0.013440847293478164,0.0864553169575728,0.0864553169575728
000008.SZ,-34,1,-0.002652517377678909,-0.002652517377678909,0.08357347534927118,0.08357347534927118
000008.SZ,-33,1,-0.00531914387692578,-0.00531914387692578,0.07780979213266792,0.07780979213266792
000008.SZ,-32,1,0.010695176938778195,0.010695176938778195,0.08933715856587443,0.08933715856587443
000008.SZ,-31,1,-0.01851850099804664,-0.01851850099804664,0.06916426730776304,0.06916426730776304
000008.SZ,-30,1,-0.026954216178686208,-0.026954216178686208,0.040345782516223005,0.040345782516223005
000008.SZ,-29,1,-0.008310241623697978,-0.008310241623697978,0.03170025769131812,0.03170025769131812
000008.SZ,-28,1,0.00837988045505722,0.00837988045505722,0.040345782516223005,0.040345782516223005
000008.SZ,-27,1,-0.0221606443298612,-0.0221606443298612,0.017291049649809764,0.017291049649809764
000008.SZ,-26,1,-0.008498575533404162,-0.008498575533404162,0.008645524824904882,0.008645524824904882
000008.SZ,-25,1,-0.02285712105887272,-0.02285712105887272,-0.014409208041508248,-0.014409208041508248
000008.SZ,-24,1,-0.0994152470769325,-0.0994152470769325,-0.11239196014081121,-0.11239196014081121
000008.SZ,-23,1,-0.04220775300082302,-0.04220775300082302,-0.1498559010487326,-0.1498559010487326
000008.SZ,-22,1,0.030508444987984884,0.030508444987984884,-0.12391932657401783,-0.12391932657401783
000008.SZ,-21,1,0.0032894705884014552,0.0032894705884014552,-0.1210374849657162,-0.1210374849657162
