index,event_day,n_events,avg_daily_ret,med_daily_ret,avg_cum_ret,med_cum_ret
Hang Seng (China A) Corporate Sustainability Benchmark Index,-60,142,,,-0.007454040608842927,0.0029995950734854615
Hang Seng (China A) Corporate Sustainability Benchmark Index,-59,142,-0.0017730516242914578,0.0,-0.009430244877006297,0.004875690156423529
Hang Seng (China A) Corporate Sustainability Benchmark Index,-58,142,-0.00623709527904459,-0.0017684611382581816,-0.01631622873354523,-0.008506431341872678
Hang Seng (China A) Corporate Sustainability Benchmark Index,-57,142,0.006563334319426434,0.007356517874529067,-0.013184668302956988,-0.0013927563652283426
Hang Seng (China A) Corporate Sustainability Benchmark Index,-56,142,0.011741232784659496,0.013064042356849104,-0.003560834872010465,0.018267925282192232
Hang Seng (China A) Corporate Sustainability Benchmark Index,-55,142,0.008705724500168103,0.007195253680627678,0.004410169956666954,0.01699008463658036
Hang Seng (China A) Corporate Sustainability Benchmark Index,-54,142,-0.0021724482573898117,-0.0028460539311960242,0.00166008710441961,0.014953463528185384
Hang Seng (China A) Corporate Sustainability Benchmark Index,-53,142,-0.003968498790206412,-0.00824913535907984,-0.0028399566668307163,0.0027027130126953125
Hang Seng (China A) Corporate Sustainability Benchmark Index,-52,142,-0.0053174501201364655,-0.0026685198437880198,-0.00937494514592472,-0.004029622429543522
Hang Seng (China A) Corporate Sustainability Benchmark Index,-51,142,0.00550628846907253,0.0026067097756767854,-0.005163244111926648,-0.0019026020677575528
Hang Seng (China A) Corporate Sustainability Benchmark Index,-50,142,-0.0017487214788058792,-0.0024935576046923313,-0.007410243551686275,-0.0004334732992684054
Hang Seng (China A) Corporate Sustainability Benchmark Index,-49,142,0.012300293787063146,0.017083321748227243,0.0035435158075676305,0.009373394502844468
Hang Seng (China A) Corporate Sustainability Benchmark Index,-48,142,0.0018307698324421956,0.0,0.00488803643998694,0.011474730243238085
Hang Seng (China A) Corporate Sustainability Benchmark Index,-47,142,-0.004582340649746832,-0.004689978015505414,-0.0002121472231326436,0.0017982790414626804
Hang Seng (China A) Corporate Sustainability Benchmark Index,-46,142,-0.002980466950595672,-0.002368069491402669,-0.003446115900532531,0.004484215911883305
Hang Seng (China A) Corporate Sustainability Benchmark Index,-45,142,0.00447979087386794,0.0013738544435409894,0.0007114128295966016,0.01177176653070322
Hang Seng (China A) Corporate Sustainability Benchmark Index,-44,142,-0.01714298044845074,-0.020101915933131376,-0.016543315595015994,-0.01378059801156517
Hang Seng (China A) Corporate Sustainability Benchmark Index,-43,142,-0.0016680847750583602,-0.003165098333718752,-0.01875842562038418,-0.018569864598597052
Hang Seng (China A) Corporate Sustainability Benchmark Index,-42,142,-0.004988597407587078,-0.005431813422725751,-0.023526218977527522,-0.02273213394681589
Hang Seng (China A) Corporate Sustainability Benchmark Index,-41,142,-0.000390066339604954,0.0,-0.024680610138841264,-0.019149389991578447
Hang Seng (China A) Corporate Sustainability Benchmark Index,-40,142,0.004338106352449312,0.0024288288180331907,-0.02121232635949437,-0.01264970333071469
Hang Seng (China A) Corporate Sustainability Benchmark Index,-39,142,0.0058924242103942665,0.003439764326807815,-0.016253663889447125,-0.011479562805362553
Hang Seng (China A) Corporate Sustainability Benchmark Index,-38,142,0.001007733245101836,0.0,-0.015812337964546577,-0.007694055533113475
Hang Seng (China A) Corporate Sustainability Benchmark Index,-37,142,-0.0006267681302644868,-0.002314481370284227,-0.016664922386587285,-0.006557711855673554
Hang Seng (China A) Corporate Sustainability Benchmark Index,-36,142,-0.011247716985903272,-0.01037910839447348,-0.027575057911563915,-0.014890546134903648
Hang Seng (China A) Corporate Sustainability Benchmark Index,-35,142,0.009218799090518362,0.006488880012060605,-0.01909398928509849,-0.0013221955994359713
Hang Seng (China A) Corporate Sustainability Benchmark Index,-34,142,-0.008318060202008181,-0.010638239783689718,-0.027499582583713662,-0.005800104536311745
Hang Seng (China A) Corporate Sustainability Benchmark Index,-33,142,0.008196156195775716,0.007614438802974632,-0.02016065805436846,0.0021367501773620345
Hang Seng (China A) Corporate Sustainability Benchmark Index,-32,142,0.0051197250054384955,0.004012600382252485,-0.015800367940771238,0.005736288839535919
Hang Seng (China A) Corporate Sustainability Benchmark Index,-31,142,0.002577794943180845,0.0,-0.014052368828004438,0.0
Hang Seng (China A) Corporate Sustainability Benchmark Index,-30,142,-0.0011378242484048774,-0.00011627064452662816,-0.015639467902320608,0.0008606049036423702
Hang Seng (China A) Corporate Sustainability Benchmark Index,-29,142,0.001881195068015378,0.0,-0.014316086935776724,-0.0004897271716196028
Hang Seng (China A) Corporate Sustainability Benchmark Index,-28,142,0.003012375807089467,0.002952603430543266,-0.011273156911072743,0.0
Hang Seng (China A) Corporate Sustainability Benchmark Index,-27,142,-0.008554881158842868,-0.006113211776435756,-0.020358200365871975,-0.008162536612338456
Hang Seng (China A) Corporate Sustainability Benchmark Index,-26,142,-0.0026431874915132806,-0.0077588155892272526,-0.022507752996829184,-0.012589373429953032
Hang Seng (China A) Corporate Sustainability Benchmark Index,-25,142,-0.01387993777751936,-0.013895687990382044,-0.036096225717521774,-0.0334201821787965
Hang Seng (China A) Corporate Sustainability Benchmark Index,-24,142,-0.011214714607873452,-0.011826081922449772,-0.04691053467121165,-0.04369103488867826
Hang Seng (China A) Corporate Sustainability Benchmark Index,-23,142,-0.014352069731067325,-0.013389099214889011,-0.0612200812274821,-0.06317653549483954
Hang Seng (China A) Corporate Sustainability Benchmark Index,-22,142,-0.0041332798847489235,-0.0036964479932414807,-0.06519576713427909,-0.06420710699276838
Hang Seng (China A) Corporate Sustainability Benchmark Index,-21,142,0.010301352711522896,0.005637131699514519,-0.05608677227956745,-0.053858551153775414
Hang Seng (China A) Corporate Sustainability Benchmark Index,-20,142,-0.007216912793294788,-0.006256986392759845,-0.0631341426448445,-0.06342526211131277
Hang Seng (China A) Corporate Sustainability Benchmark Index,-19,142,0.011221435230368473,0.009884002161230754,-0.05382051011201914,-0.052563734057407385
Hang Seng (China A) Corporate Sustainability Benchmark Index,-18,142,-0.002743262362747933,-0.005457856610335876,-0.05646698585657084,-0.056325874275401255
Hang Seng (China A) Corporate Sustainability Benchmark Index,-17,142,0.0003782918911286123,0.0004640430661094763,-0.056667025841843764,-0.057477229001464625
Hang Seng (China A) Corporate Sustainability Benchmark Index,-16,142,0.0018413752300100873,0.0,-0.05548708822183083,-0.0532198857762301
Hang Seng (China A) Corporate Sustainability Benchmark Index,-15,142,0.0026225437457590497,0.0,-0.05375201384967558,-0.0527196629222193
Hang Seng (China A) Corporate Sustainability Benchmark Index,-14,142,0.02631005267799331,0.022669260072830655,-0.030122056320074253,-0.02802476021936323
Hang Seng (China A) Corporate Sustainability Benchmark Index,-13,142,0.0029774658335644695,0.0,-0.027533397052663527,-0.02537402830444696
Hang Seng (China A) Corporate Sustainability Benchmark Index,-12,142,0.003302299465692681,0.0,-0.02508420241490093,-0.023517595575588968
Hang Seng (China A) Corporate Sustainability Benchmark Index,-11,142,0.0005339826314877808,0.0,-0.02477430949427847,-0.026340506720642143
Hang Seng (China A) Corporate Sustainability Benchmark Index,-10,142,0.00011822425384806786,0.0,-0.02478283866613523,-0.023678504949789347
Hang Seng (China A) Corporate Sustainability Benchmark Index,-9,142,-0.0014051422049651827,-0.0037402693810800747,-0.026218462882554007,-0.026171781742019173
Hang Seng (China A) Corporate Sustainability Benchmark Index,-8,142,0.011054089709546498,0.009413117734452081,-0.01619568083942997,-0.010567892386025513
Hang Seng (China A) Corporate Sustainability Benchmark Index,-7,142,-0.0030369622699806076,-0.0025252320914586623,-0.01930587167454207,-0.018603867016117215
Hang Seng (China A) Corporate Sustainability Benchmark Index,-6,142,-0.0007273936071131863,-0.0019406566358629584,-0.020372667395853868,-0.01768946033800156
Hang Seng (China A) Corporate Sustainability Benchmark Index,-5,142,-0.006931240391655778,-0.002189045292804781,-0.027110044722109757,-0.02596900484123016
Hang Seng (China A) Corporate Sustainability Benchmark Index,-4,142,0.015126706195485267,0.013908207840779951,-0.013359671221359877,-0.011448183790597477
Hang Seng (China A) Corporate Sustainability Benchmark Index,-3,142,0.0045197491476914285,0.0005418085948232232,-0.009496555189047021,-0.00871797234975985
Hang Seng (China A) Corporate Sustainability Benchmark Index,-2,142,0.002536848152619223,0.0,-0.007405960629120666,-0.005179335496337256
Hang Seng (China A) Corporate Sustainability Benchmark Index,-1,142,0.0028777560453965454,0.00019080765729106997,-0.005017862388599162,-0.0033644743363086538
Hang Seng (China A) Corporate Sustainability Benchmark Index,0,142,0.005527370966340248,0.0033760284538700835,0.0,0.0
Hang Seng (China A) Corporate Sustainability Benchmark Index,1,142,0.01023576623968254,0.004327006858744431,0.01023576623968254,0.004327006858744431
Hang Seng (China A) Corporate Sustainability Benchmark Index,2,142,-0.003036542513786556,-0.002793380666301082,0.007140111556048417,0.0017671686376089513
Hang Seng (China A) Corporate Sustainability Benchmark Index,3,142,-0.0043804272248209875,-0.00281388186147441,0.0026043881397781643,0.0
Hang Seng (China A) Corporate Sustainability Benchmark Index,4,142,0.005673094213020184,0.004461991640948404,0.00830536199253805,0.0028830148383368615
Hang Seng (China A) Corporate Sustainability Benchmark Index,5,142,0.001451844351309395,0.0,0.009761905518312934,0.004946534708746064
Hang Seng (China A) Corporate Sustainability Benchmark Index,6,142,-0.013012589408096438,-0.01716835375876402,-0.00362497209278691,-0.008181207543117575
Hang Seng (China A) Corporate Sustainability Benchmark Index,7,142,0.0020604983016371953,0.0004696500301029083,-0.0017661354532290284,-0.005353375289251672
Hang Seng (China A) Corporate Sustainability Benchmark Index,8,142,0.008619379621549768,0.006960981853504022,0.006892913664305646,0.0022722647592825496
Hang Seng (China A) Corporate Sustainability Benchmark Index,9,142,0.0026147037380024243,0.0,0.00953873619464479,0.0031168004502809543
Hang Seng (China A) Corporate Sustainability Benchmark Index,10,142,0.00024049850792958393,-0.005615347251854197,0.009993345754407806,-0.0062533462602215595
Hang Seng (China A) Corporate Sustainability Benchmark Index,11,142,0.0037651920838725015,0.0,0.013497722684688842,-0.0013080432293270938
Hang Seng (China A) Corporate Sustainability Benchmark Index,12,142,-0.00855052782988346,-0.007570002784126617,0.00487286009415776,-0.005300214811123416
Hang Seng (China A) Corporate Sustainability Benchmark Index,13,142,-0.008915788093011164,-0.008685595102335686,-0.004013231566539444,-0.010416129318888079
Hang Seng (China A) Corporate Sustainability Benchmark Index,14,142,0.015446872899281204,0.005310793497693589,0.012233510631000321,-0.008383714229214356
Hang Seng (China A) Corporate Sustainability Benchmark Index,15,142,-0.0063401539375395445,-0.010635588267736251,0.007409948110461898,-0.021185379621573464
Hang Seng (China A) Corporate Sustainability Benchmark Index,16,142,0.013196095646235105,0.0028289530904564986,0.024631712237897285,-0.013683759338426082
Hang Seng (China A) Corporate Sustainability Benchmark Index,17,142,0.002807525789558251,0.003379413036226575,0.025946136248901863,-0.010722450868105915
Hang Seng (China A) Corporate Sustainability Benchmark Index,18,142,0.012710612245580202,0.006044653002371114,0.04213804939474344,-0.014172184431302026
Hang Seng (China A) Corporate Sustainability Benchmark Index,19,142,0.01730577878764152,0.006146508983276067,0.06080303892724114,-0.001423704857425101
Hang Seng (China A) Corporate Sustainability Benchmark Index,20,142,-0.007138513541015916,0.0062538735074034735,0.04052778649070428,0.002179964684151936
Hang Seng (China A) Corporate Sustainability Benchmark Index,21,142,-0.016891892353972354,-0.012149228902665343,0.021304847396807425,-0.0077648792898165064
Hang Seng (China A) Corporate Sustainability Benchmark Index,22,142,0.002479088672696177,-0.000979919285202191,0.024235469137028592,-0.007102185701171937
Hang Seng (China A) Corporate Sustainability Benchmark Index,23,142,-0.009233378008480356,-0.004604058935288979,0.01413284090269503,-0.01678548559174531
Hang Seng (China A) Corporate Sustainability Benchmark Index,24,142,-0.00955406885942557,-0.010703834152522629,0.003292982172168235,-0.022491638816407644
Hang Seng (China A) Corporate Sustainability Benchmark Index,25,142,0.005399846502500332,0.0015486880286310623,0.009081089620511452,-0.019366740200621013
Hang Seng (China A) Corporate Sustainability Benchmark Index,26,142,0.0016891115827668557,0.004191289229457218,0.010061503456615271,-0.015922988916391545
Hang Seng (China A) Corporate Sustainability Benchmark Index,27,142,0.013261186590868123,-0.00031546462590398283,0.02461430168987582,-0.021709259013460103
Hang Seng (China A) Corporate Sustainability Benchmark Index,28,142,-0.0017023472233990778,0.0,0.020711427914688444,-0.023453290972647145
Hang Seng (China A) Corporate Sustainability Benchmark Index,29,142,0.002937312491891097,0.0029229156552476043,0.02240375710595417,-0.015493904333081676
Hang Seng (China A) Corporate Sustainability Benchmark Index,30,142,0.008722110630456555,0.00783294425652914,0.029714341988614952,-0.011361635507978307
Hang Seng (China A) Corporate Sustainability Benchmark Index,31,142,-0.010719023995778836,-0.009467815785709988,0.018566477381432998,-0.019259134936542077
Hang Seng (China A) Corporate Sustainability Benchmark Index,32,142,-0.002524784195206576,-0.003238568899755545,0.01734208325670433,-0.022792177489242504
Hang Seng (China A) Corporate Sustainability Benchmark Index,33,142,-0.003526415356107813,-0.005360712943861812,0.013593767269864705,-0.027140347367575368
Hang Seng (China A) Corporate Sustainability Benchmark Index,34,142,0.010792590531265052,0.008849548964274367,0.02323134148730644,-0.00798944690182457
Hang Seng (China A) Corporate Sustainability Benchmark Index,35,142,0.0009532181414134918,0.0,0.023541585552084583,-0.007226591261127069
Hang Seng (China A) Corporate Sustainability Benchmark Index,36,142,0.0058994662059351395,0.0026775400089403822,0.029544021361773674,-0.0002739788734749671
Hang Seng (China A) Corporate Sustainability Benchmark Index,37,142,-0.001962970375168843,-0.004658916601954333,0.028027965247014414,-0.009234700419298247
Hang Seng (China A) Corporate Sustainability Benchmark Index,38,142,-0.0007926355372386934,0.0,0.02705656258554812,-0.0069707355199788434
Hang Seng (China A) Corporate Sustainability Benchmark Index,39,142,-0.003184012011626442,-0.0038849905067597224,0.024037540712091417,-0.006219723336687688
Hang Seng (China A) Corporate Sustainability Benchmark Index,40,142,-0.014299804133642636,-0.017877998248479354,0.009937272070754335,-0.026510099917176067
Hang Seng (China A) Corporate Sustainability Benchmark Index,41,142,0.0035254154431096064,0.0026538101137117964,0.014315573929943827,-0.025446430917599017
Hang Seng (China A) Corporate Sustainability Benchmark Index,42,142,-0.0028157542886882376,-0.005388429563257691,0.011390801647568507,-0.017738162405389946
Hang Seng (China A) Corporate Sustainability Benchmark Index,43,142,0.004693509159842497,0.0030364487218018654,0.015151623097280234,-0.019834692477690874
Hang Seng (China A) Corporate Sustainability Benchmark Index,44,142,-0.007770208844764819,-0.008142735628052178,0.006516067024935412,-0.02196722332368023
Hang Seng (China A) Corporate Sustainability Benchmark Index,45,142,0.007261206759427233,0.004727525999903892,0.013782329032030333,-0.019705261459450008
Hang Seng (China A) Corporate Sustainability Benchmark Index,46,142,0.0019583058907892323,0.005309089521010835,0.01428313818294273,-0.020270296955632205
Hang Seng (China A) Corporate Sustainability Benchmark Index,47,142,-0.004306974741276155,-0.005987480265416012,0.010201754184083608,-0.021575976344895997
Hang Seng (China A) Corporate Sustainability Benchmark Index,48,142,0.00017082534577564406,-0.0009727597067472615,0.010279104100935934,-0.026388931384791592
Hang Seng (China A) Corporate Sustainability Benchmark Index,49,142,-0.006775192492184071,-0.004926494879761989,0.0037164427350422505,-0.028329336024589757
Hang Seng (China A) Corporate Sustainability Benchmark Index,50,142,0.0015879689288839478,0.001449025441517593,0.004807129112935471,-0.021646567227605773
Hang Seng (China A) Corporate Sustainability Benchmark Index,51,142,0.00042357925031053775,-0.0006442842277221139,0.005065951541234254,-0.027525266819784677
Hang Seng (China A) Corporate Sustainability Benchmark Index,52,142,-0.001314263151184436,0.0,0.0031204229190702542,-0.017934000436229336
Hang Seng (China A) Corporate Sustainability Benchmark Index,53,142,-0.0033140388132323543,-0.0032556615157531277,-0.00027470372666665074,-0.02591565710744448
Hang Seng (China A) Corporate Sustainability Benchmark Index,54,142,0.0009327344880698982,0.0025417642424757636,0.0005863835055525835,-0.029330845473780065
Hang Seng (China A) Corporate Sustainability Benchmark Index,55,142,0.004923033169315879,0.0026807127760462013,0.005482118543172003,-0.020453814422213612
Hang Seng (China A) Corporate Sustainability Benchmark Index,56,142,0.004812437513425756,0.0026748883968211734,0.010021282853740283,-0.024363440888062915
Hang Seng (China A) Corporate Sustainability Benchmark Index,57,142,0.0008396708436118624,0.0,0.01106124497143966,-0.021312484994548575
Hang Seng (China A) Corporate Sustainability Benchmark Index,58,142,0.006116683001509486,0.004591387630322186,0.017108551645534327,-0.01907160238461192
Hang Seng (China A) Corporate Sustainability Benchmark Index,59,142,0.0032094793424277406,0.0019439779980729988,0.019499726203695156,-0.004715284129599651
Hang Seng (China A) Corporate Sustainability Benchmark Index,60,142,-0.0013634672488526927,0.0,0.018037193277008506,-0.010436972424003987
Hang Seng (China A) Corporate Sustainability Index,-60,74,,,-0.007291247941502868,0.005223509836221885
Hang Seng (China A) Corporate Sustainability Index,-59,74,-0.004608964973478655,-0.001558864140682903,-0.012090892149399428,0.008665449450456442
Hang Seng (China A) Corporate Sustainability Index,-58,74,-0.007281480277567015,-0.0036540574027482675,-0.019866541333172446,-0.012628992358183266
Hang Seng (China A) Corporate Sustainability Index,-57,74,-0.0028468116267255333,-0.001315775111031925,-0.022922500246016952,-0.014847231427040586
Hang Seng (China A) Corporate Sustainability Index,-56,74,0.007105271672938702,0.008787773690358547,-0.017504412701443806,-0.009955587775790253
Hang Seng (China A) Corporate Sustainability Index,-55,74,-0.000697597467652252,-0.0010306015676294078,-0.019239937270878554,-0.011353876906557647
Hang Seng (China A) Corporate Sustainability Index,-54,74,-0.0019879384257557625,-0.0013566238192441737,-0.021854561835706072,-0.02164384926212648
Hang Seng (China A) Corporate Sustainability Index,-53,74,-0.004127179409851138,-0.005956559802313632,-0.02691381033293664,-0.03342382536618471
Hang Seng (China A) Corporate Sustainability Index,-52,74,0.0002715690257725523,0.0,-0.027863593426647168,-0.027936092853123817
Hang Seng (China A) Corporate Sustainability Index,-51,74,-0.0015423621142350388,-0.002638792464778106,-0.030983663192567536,-0.016659879115228704
Hang Seng (China A) Corporate Sustainability Index,-50,74,0.009075992763534754,0.005695976829830696,-0.02217993783392581,-0.021416118328281553
Hang Seng (China A) Corporate Sustainability Index,-49,74,-0.002235177307797269,-0.0028672153128842526,-0.024875214893475828,-0.01782115236153292
Hang Seng (China A) Corporate Sustainability Index,-48,74,0.0008976140264108195,0.0002104693992572848,-0.024999488177261574,-0.020157605173161508
Hang Seng (China A) Corporate Sustainability Index,-47,74,0.0001304311470209794,0.0,-0.025678905398198847,-0.025414088550297698
Hang Seng (China A) Corporate Sustainability Index,-46,74,-8.598604015124755e-05,-0.003257623960247369,-0.025384648551005293,-0.025533410460722605
Hang Seng (China A) Corporate Sustainability Index,-45,74,0.0021000883207533474,0.0005477682452915689,-0.023718634823637966,-0.030272209989961385
Hang Seng (China A) Corporate Sustainability Index,-44,74,0.010460198760719245,0.006919185819328599,-0.014403309734898274,-0.012205391478355143
Hang Seng (China A) Corporate Sustainability Index,-43,74,0.0018218149438359386,0.0020767264820480413,-0.012171264356487434,-0.011503445363095277
Hang Seng (China A) Corporate Sustainability Index,-42,74,0.004411783011374492,0.001386233795822256,-0.00884275896291648,-0.007910221683312124
Hang Seng (China A) Corporate Sustainability Index,-41,74,0.014685663355651728,0.008773623983006296,0.005628616695353493,0.004940876347015233
Hang Seng (China A) Corporate Sustainability Index,-40,74,0.0011076445061787678,0.0018091046174963932,0.0056500251684204516,0.00188436670296388
Hang Seng (China A) Corporate Sustainability Index,-39,74,0.010390396522693954,0.004992127744024688,0.015279761949218512,-0.0012925348623241129
Hang Seng (China A) Corporate Sustainability Index,-38,74,-0.002452313002753568,-0.0012340869947364275,0.01134320521737311,0.0
Hang Seng (China A) Corporate Sustainability Index,-37,74,-0.009603511327674114,-0.006514928407308884,0.000760208478844042,-0.0075439407172284145
Hang Seng (China A) Corporate Sustainability Index,-36,74,-0.00889289937941426,-0.002603569200503253,-0.009085444425361225,-0.00914772191362423
Hang Seng (China A) Corporate Sustainability Index,-35,74,0.0025677877663886762,0.001363590250732849,-0.007120496698313556,-0.007692552702971145
Hang Seng (China A) Corporate Sustainability Index,-34,74,0.011602572394339306,0.0061875584860553445,0.0035078431563720655,0.004031679800604759
Hang Seng (China A) Corporate Sustainability Index,-33,74,0.001222766154962496,0.0,0.004234232936323313,0.0006722237270850862
Hang Seng (China A) Corporate Sustainability Index,-32,74,0.007575166287577829,0.0006570218145287576,0.011321823770718146,0.007393139106093627
Hang Seng (China A) Corporate Sustainability Index,-31,74,0.0003628603255174532,0.00011746148038749293,0.01064446540596665,0.012356000045101845
Hang Seng (China A) Corporate Sustainability Index,-30,74,-0.011876881268648868,-0.004846870205061415,-0.0017111602027425087,0.004882241894242245
Hang Seng (China A) Corporate Sustainability Index,-29,74,0.0001391458291953292,0.0,-0.0020176811648221554,0.005395285788439508
Hang Seng (China A) Corporate Sustainability Index,-28,74,-0.003987549861682901,0.0,-0.0059158632052514395,-0.0033701003462578427
Hang Seng (China A) Corporate Sustainability Index,-27,74,0.004253974823278927,0.00549297870646126,-0.0014303794323439457,0.000541904340758681
Hang Seng (China A) Corporate Sustainability Index,-26,74,-0.0030996040293037584,-0.007822858992082182,-0.004621771816032113,-0.004985332620282501
Hang Seng (China A) Corporate Sustainability Index,-25,74,-0.003406985552146739,-0.008745885112059426,-0.008193419734935568,-0.0036911832146675483
Hang Seng (China A) Corporate Sustainability Index,-24,74,0.007637928428645261,-0.0023058412012684215,-0.0008386149630345938,-0.003943117890388814
Hang Seng (China A) Corporate Sustainability Index,-23,74,-0.0026309234040101884,-0.005369765830091078,-0.0044502564529049745,-0.009214270891704957
Hang Seng (China A) Corporate Sustainability Index,-22,74,0.002290363022780301,-0.0019524690667250266,-0.0017824689846222736,-0.0034259226857214498
Hang Seng (China A) Corporate Sustainability Index,-21,74,0.0029703637076390417,0.003152039062887968,0.00039713347263849435,-0.0018037781695104393
Hang Seng (China A) Corporate Sustainability Index,-20,74,-0.003977114340807635,-0.006299947083153512,-0.0037426527712874943,-0.0072800161366706195
Hang Seng (China A) Corporate Sustainability Index,-19,74,0.005646954185318196,0.0036446787167019323,0.0004356073168393761,-0.004883670695552456
Hang Seng (China A) Corporate Sustainability Index,-18,74,0.0008238865646802024,0.00036419756001992987,0.0006233340521975625,-0.010415905027242878
Hang Seng (China A) Corporate Sustainability Index,-17,74,-0.005722065165606459,-0.003926853310089129,-0.005900050836466148,-0.00900249630323019
Hang Seng (China A) Corporate Sustainability Index,-16,74,0.001590573383155886,0.0,-0.005110925238668323,-0.0008143746418113884
Hang Seng (China A) Corporate Sustainability Index,-15,74,-0.001290394158704711,-0.0017474241435126436,-0.006953207549986187,-0.003766624917602379
Hang Seng (China A) Corporate Sustainability Index,-14,74,0.013674722529741667,0.014217607072948057,0.005987947573754819,0.002912795413779534
Hang Seng (China A) Corporate Sustainability Index,-13,74,-0.0044259290542911466,-0.003908219756140252,0.0012114552472335064,0.0
Hang Seng (China A) Corporate Sustainability Index,-12,74,-0.0015793282222728773,-0.0022675324400794894,-0.001029465256420479,-0.005582783315988826
Hang Seng (China A) Corporate Sustainability Index,-11,74,-0.0029879559166181477,-0.0034542383235414698,-0.004711037145692736,-0.008070938093826419
Hang Seng (China A) Corporate Sustainability Index,-10,74,0.0025820540161466386,0.001791363227153786,-0.0025283382381299565,0.002048318195118526
Hang Seng (China A) Corporate Sustainability Index,-9,74,0.00712863934956719,0.003473485707962354,0.004567127202840385,0.014407178228768913
Hang Seng (China A) Corporate Sustainability Index,-8,74,0.0033481343578921374,0.002878708657207074,0.007433245377283445,0.012261032601249222
Hang Seng (China A) Corporate Sustainability Index,-7,74,-0.004602939528295404,-0.0042056824721540265,0.0022658161464889173,-0.0006936574946938001
Hang Seng (China A) Corporate Sustainability Index,-6,74,-0.001955015927602643,-0.002632165878038717,-0.00019459566913332093,-0.0009368699773426026
Hang Seng (China A) Corporate Sustainability Index,-5,74,0.002971755622944745,0.0048623751185077335,0.0027265860596433797,0.011370339172871224
Hang Seng (China A) Corporate Sustainability Index,-4,74,-0.002281372649265021,-0.0037111074237214936,-0.00016211325096410963,-0.001207229939583554
Hang Seng (China A) Corporate Sustainability Index,-3,74,0.01002541383905275,0.007237300120568002,0.009306981180022753,0.003372572438928745
Hang Seng (China A) Corporate Sustainability Index,-2,74,-0.005740499453814062,-0.003969962234004587,0.0026633572030357426,0.004510560452736567
Hang Seng (China A) Corporate Sustainability Index,-1,74,0.00011231913545796053,-0.00218505319246709,0.0024691469965040266,0.0017859156825623668
Hang Seng (China A) Corporate Sustainability Index,0,74,-0.0020805918590493973,-0.0017827300957133918,0.0,0.0
Hang Seng (China A) Corporate Sustainability Index,1,74,-0.0012002286007887235,-0.0037498337994153474,-0.0012002286007887235,-0.0037498337994153474
Hang Seng (China A) Corporate Sustainability Index,2,74,0.0013826195409691112,0.0019178867995063298,0.00027916593926195364,-0.0030678726844187154
Hang Seng (China A) Corporate Sustainability Index,3,74,-0.007253775501787749,-0.003154483393952634,-0.006760980452291518,-0.00619837703773074
Hang Seng (China A) Corporate Sustainability Index,4,74,0.0052609341849042595,0.005397560018787773,-0.0014637302828507993,-0.003409895313893019
Hang Seng (China A) Corporate Sustainability Index,5,74,-0.0013528615552786919,0.0,-0.003336497128138944,-0.002706167163238904
Hang Seng (China A) Corporate Sustainability Index,6,74,-0.005062029016443229,-0.0057029310771603,-0.008303436678616731,-0.010524022263086796
Hang Seng (China A) Corporate Sustainability Index,7,74,0.004518130139180232,0.0026962139975366117,-0.004314997956492156,-0.007210870845487938
Hang Seng (China A) Corporate Sustainability Index,8,74,0.005637970282567871,0.003319636367662415,0.0015411940848788872,-0.003877706148428084
Hang Seng (China A) Corporate Sustainability Index,9,74,-0.0003745809233923773,-0.0016229350129186026,0.0008626037099789593,-0.0025316719868705984
Hang Seng (China A) Corporate Sustainability Index,10,74,0.015562129897339483,0.013350961868976663,0.016204507149046678,0.009665400928223766
Hang Seng (China A) Corporate Sustainability Index,11,74,0.0030412261274957984,0.0005747870423294943,0.018937734286976964,0.01561140749555745
Hang Seng (China A) Corporate Sustainability Index,12,74,0.003389516425337032,0.0007710854203152318,0.02272630915177913,0.015229504044562137
Hang Seng (China A) Corporate Sustainability Index,13,74,0.0055295773680669544,-0.000328414733375193,0.029116291844439278,0.012560900959849741
Hang Seng (China A) Corporate Sustainability Index,14,74,0.008710471160460507,0.00263957004213744,0.04003349167090958,0.0151731017042539
Hang Seng (China A) Corporate Sustainability Index,15,74,0.0012437386952807747,-0.007201699467017597,0.04414381795471078,-0.001472018361460159
Hang Seng (China A) Corporate Sustainability Index,16,74,-0.015687611814923768,-0.0014614940767400664,0.0238956836146581,-0.00801575479167771
Hang Seng (China A) Corporate Sustainability Index,17,74,0.0054515563706217345,0.004289137183754788,0.028616611222995376,-0.004327002355823506
Hang Seng (China A) Corporate Sustainability Index,18,74,-0.006093084253203501,-0.003937001937404261,0.02182680503984716,-0.01368037014439083
Hang Seng (China A) Corporate Sustainability Index,19,74,0.014851227210648531,0.011625991182220519,0.03680474945309467,-0.007215038258342632
Hang Seng (China A) Corporate Sustainability Index,20,74,-0.002247071669969533,-0.0036705097894593752,0.033537916354974315,-0.006105003493278249
Hang Seng (China A) Corporate Sustainability Index,21,74,-0.004954705039381578,-0.003580392208465011,0.027948741907028708,-0.00776732685577175
Hang Seng (China A) Corporate Sustainability Index,22,74,-0.004261701062764512,-0.00405629612228986,0.02304965350087248,-0.008803714737820656
Hang Seng (China A) Corporate Sustainability Index,23,74,0.00423337162655809,-0.00023685998561584487,0.028627972680205546,-0.005561034637255269
Hang Seng (China A) Corporate Sustainability Index,24,74,0.005097208997947633,0.000327279939338343,0.0334367136446362,-0.010069258182852314
