year,event_day,n_events,avg_daily_ret,med_daily_ret,avg_cum_ret,med_cum_ret
2023,1,8,-0.06003095500203527,-0.03675265693392171,-0.06003095500203527,-0.03675265693392171
2023,2,8,-0.03325420674801634,-0.021030888647182056,-0.08881587879902486,-0.04542658589541437
2023,3,8,0.040678361340591634,0.021620564062824976,-0.050113749758507284,-0.05545152861915098
2023,4,8,0.019098155424963306,-0.003937174527925247,-0.025102623230249088,-0.04541296508739956
2023,5,8,-0.005093560632199803,-0.013931416663357954,-0.023850624427309938,-0.08641844300594614
2023,6,8,-0.006508483889749811,0.0074960732042508305,-0.0310488186830377,-0.06319612697046739
2023,7,8,-0.0064236175453357275,0.0074829030781116135,-0.03838299266493046,-0.05194408980803428
2023,8,8,-0.07379295239468331,-0.01894396630356132,-0.13120156953233303,-0.10246613994560305
2023,9,8,0.04147519256706916,0.007478667308770781,-0.10892886520406778,-0.09626770744892432
2023,10,8,-0.006199131141086764,0.010174763741094717,-0.11246997529692965,-0.08457535211435868
2023,11,8,-0.05782213820555014,-0.028694797079927226,-0.15739837900923748,-0.10731994435616382
2023,12,8,-0.03070973103305842,-0.013439461922066576,-0.1746187954218315,-0.11454464233683398
2023,13,8,0.010506243018050948,-0.0022624592225123363,-0.16833053046588492,-0.12132391714066698
2023,14,8,-0.013099980525886887,0.009513716911905279,-0.175713791346569,-0.13447991305387902
2023,15,8,-0.019440140822774815,-0.015944230797457937,-0.18964189940548684,-0.14390335934810045
2023,16,8,-0.004136834866637865,0.0017487006957926932,-0.19435798095513399,-0.1395677925636682
2023,17,8,0.03308010718863015,0.03454931254154192,-0.16304919353348835,-0.10987332017636098
2023,18,8,0.0011731003286743757,0.006491855003724456,-0.15835928503892183,-0.12717364264542286
2023,19,8,-0.019577207457357207,-0.022758145111838102,-0.17788356352628526,-0.13945649536719434
2023,20,8,-0.027356290721391632,-0.01865141771914608,-0.19904246518449295,-0.1375736125616046
2023,21,8,-0.04265896864156739,-0.009944776004178812,-0.2171511160864949,-0.1259921871336387
2023,22,8,-0.04324485430506583,-0.032999500754758604,-0.24617788148469727,-0.15134937166813928
2023,23,8,-0.022975948060114992,-0.01800682951585908,-0.26094142839505924,-0.15955494822650673
2023,24,8,-0.00986656971340312,-0.007259737947866385,-0.2635493710241238,-0.1575775976915632
2023,25,8,-0.008083494364454491,0.0035657249710751016,-0.2685834611441542,-0.1683429244588316
2023,26,8,0.011201990157999761,0.016015322661492082,-0.25657881002553734,-0.12253523498522234
2023,27,8,-0.01890400489071102,-0.013517278107875397,-0.2696442928600833,-0.14259578002604245
2023,28,8,0.001596406137329573,0.0013679877621797232,-0.26894140655192156,-0.1432778978293015
2023,29,8,0.003794177923146902,0.0030043905448262076,-0.26837230756910385,-0.16830750714656367
2023,30,8,-0.03864678291044703,-0.03848141558310947,-0.2952701368532039,-0.19506669240818636
2023,31,8,0.016661776014812488,0.015371715346280679,-0.285199988192514,-0.1855001336962619
2023,32,8,-0.014197498439611309,-0.014584656680639019,-0.29584602264556176,-0.19054081671757622
2023,33,8,-0.03814569445533379,-0.0394379461772838,-0.3154977204624188,-0.21148972469877259
2023,34,8,0.03438262358375009,0.027749922105834823,-0.30037488433633897,-0.19665502779411548
2023,35,8,0.03206035337553331,0.013604605996239139,-0.2847455008464757,-0.17938228420444302
2023,36,8,-0.0017543694646916103,-0.007930297197542069,-0.2840510055882252,-0.15876455573768883
2023,37,8,-0.049799228443025284,-0.039905290211002364,-0.3170866377713227,-0.22403883505322914
2023,38,8,-0.009485820107204793,-0.0026926781545853484,-0.32199148209059636,-0.20827753373273167
2023,39,8,-0.021876778318750165,-0.02334547588573299,-0.33744576750197286,-0.22468168241146613
2023,40,8,-0.019680512959345087,-0.014165677386664133,-0.34693609924183066,-0.24150233926455367
2023,41,8,0.011920912343737586,0.013425932990180134,-0.34144372502002457,-0.23589133436852605
2023,42,8,-0.06591403522443444,-0.04442354556077882,-0.37863776676400884,-0.27020547076106344
2023,43,8,-0.027976550818309395,-0.027217396445896325,-0.3937467258711947,-0.2835400661821014
2023,44,8,0.04042738203964291,0.0643181396581588,-0.37149384784314265,-0.3020124915078867
2023,45,8,0.006719903766936097,-0.007464565100838538,-0.3701428472735947,-0.30818970638373094
2023,46,8,0.01465715094518416,0.0135397288346355,-0.36702987181608904,-0.29985326697163955
2023,47,8,-0.042042257161045996,-0.011799200302230972,-0.37863122206369815,-0.3070916513159366
2023,48,8,-0.02327128508006776,-0.008704587404751718,-0.391606148403958,-0.30390550948428385
2023,49,8,0.007312835585284616,0.008638460254298153,-0.3869454612244456,-0.3056476057722033
2023,50,8,0.07402143073405515,0.044113755261121046,-0.35822604799739843,-0.2868389536783583
2023,51,8,0.006308360214583586,-0.00364625797721857,-0.361005954627398,-0.3026918085100751
2023,52,8,0.025732035253091978,0.008185208484555506,-0.3465326589693607,-0.29699603327399354
2023,53,8,0.007722883967789543,0.0,-0.3429246031459629,-0.29709132737572985
2023,54,8,0.0273325094536946,0.021740482622364277,-0.32621764359133926,-0.27921253487306646
2023,55,8,0.008143822094473313,0.008021686551658469,-0.3187467748927451,-0.26398600509394576
2023,56,8,-0.000295072549096817,0.0027026785531713005,-0.3181879486913649,-0.27168743852684313
2023,57,8,0.037754415361318905,0.011993924330109373,-0.28189969405847637,-0.2677536044076938
2023,58,8,-0.03837729324728327,-0.04242590286752457,-0.30171441160678253,-0.3142231773183
2023,59,8,0.006992159847786769,0.0011306081658417622,-0.30112939781618164,-0.32629371665028917
2023,60,8,-0.014098592050435177,-0.0035429610876774875,-0.3109989717923237,-0.3463494316055907
2024,-60,280,,,0.2624020096890001,0.12919063842735656
2024,-59,282,-0.0014452981595242272,0.0,0.2489676162891437,0.12609425847958988
2024,-58,282,-2.1240232517758387e-05,0.0,0.2504737104276539,0.132400703209972
2024,-57,282,-0.00447909765118069,-0.005744886994937803,0.24387703354776574,0.12332219805701283
2024,-56,282,-0.004372234820996841,-0.004081129345493428,0.24010989131507338,0.11264420561145183
2024,-55,282,0.007517325526133465,0.006012363524461883,0.24831601694221558,0.11838321811154418
2024,-54,282,-0.009362363709776281,-0.007638517037547754,0.2319378482554044,0.11098792915511513
2024,-53,282,-0.0035490694492533873,-0.0048076687950111,0.22877638628371202,0.09802885878192003
2024,-52,282,-0.006190327085961132,-0.003762265124979569,0.21621119340860445,0.10283341140316449
2024,-51,282,0.0016999105328352915,0.0,0.21404853541876023,0.09616392662376361
2024,-50,282,0.00656248159403106,0.0,0.22345300379073518,0.10307408195269718
2024,-49,283,-0.009509934782898324,-0.00939847142505057,0.20794480997417003,0.0964467281528405
2024,-48,284,0.002230651100520616,0.0,0.2107947133912261,0.10072301351235657
2024,-47,286,-0.0011056610403941671,0.0,0.19712934527120052,0.10587519169714288
2024,-46,286,0.26560002200531885,0.005258746493526423,0.21859147642570653,0.11058085175416998
2024,-45,287,-0.007518099363017782,-0.0018903123094116125,0.20916187707405798,0.10615386962890616
2024,-44,287,-0.005667774743419078,-0.004854387360093471,0.19063926059141426,0.10615386962890616
2024,-43,287,0.0005161828997363608,0.0,0.19457148941694155,0.09621991860176937
2024,-42,289,0.00043051377032997807,0.0018193029888535772,0.19472369456121522,0.08855288062160604
2024,-41,289,-0.005192839907800561,-0.002525250092658138,0.19192504855648354,0.08228980779795081
2024,-40,289,0.01362651829892921,0.011037527779712342,0.2072809542732987,0.09220978190242168
2024,-39,289,0.007071034063513043,0.0045248824844552615,0.21977101574316094,0.10249996185302734
2024,-38,289,-0.009991209738333671,-0.005084781241258773,0.20697664873933452,0.09462366627880492
2024,-37,289,-0.007961358753041615,-0.006756750225933805,0.19957148537174033,0.08557847316103473
2024,-36,289,-0.005085342171170768,0.0,0.189623882539734,0.08677679371552283
2024,-35,289,0.004239983809011381,0.0,0.199458681457278,0.08163266857680296
2024,-34,289,-0.011052494187714902,-0.010570864806181857,0.18839311013694454,0.06940063826983622
2024,-33,289,-0.0038246291164468864,0.0,0.18436821339037238,0.05903397400683108
2024,-32,289,-0.009124968099879676,-0.005025135787766755,0.16924744007146228,0.05398667945097202
2024,-31,289,-0.010527731128239862,-0.008247454141833144,0.15571339984569255,0.03514373516739422
2024,-30,289,-0.011225127231792996,-0.007862694015129623,0.13358288704741575,0.02580642647268583
2024,-29,289,0.0032692858903720107,0.002932548449136041,0.1392529343452084,0.029484000122314002
2024,-28,289,-0.0010751294519115086,0.0,0.14192697365387835,0.025868469207491085
2024,-27,289,-0.006945602065933044,-0.01213174556200547,0.13450072681873165,0.021969117868326116
2024,-26,289,0.019295372850898527,0.013333320617675781,0.1537136091676363,0.04159132194345028
2024,-25,289,0.003567740193272877,0.0,0.15771771954709426,0.03584234566968614
2024,-24,289,-0.0061196886191992135,-0.006993000580457598,0.14908981881693092,0.03074133689095815
2024,-23,289,-0.017299479263855364,-0.017857125751218117,0.12497166907577517,0.010752626424140876
2024,-22,289,0.008478759830751187,0.005366678381449219,0.1362216349014205,0.01816240197964869
2024,-21,289,0.0019534687569181027,0.0,0.1343817921945984,0.01829925478923644
2024,-20,289,-0.0031488055737726147,-0.004140782865927561,0.13561508369383102,0.020694803560356023
2024,-19,289,0.0045328744479423404,0.0002462034322316953,0.13667316855884584,0.027124703949237716
2024,-18,289,-0.009175494852279472,-0.002118692525464483,0.1250748898663473,0.026315764707210976
2024,-17,289,-0.003001844988356643,-0.004830913423070071,0.12371940450689833,0.01851850012202405
2024,-16,289,0.00048434144299689926,0.0,0.12088505354611327,0.01446653176688173
2024,-15,289,-0.0016098606557772232,0.0,0.11474839838682255,0.014042907450663611
2024,-14,289,0.005858246302201436,0.0013966800411944202,0.12126401016456637,0.01724136277318622
2024,-13,289,-0.010342339527576395,-0.002003958417504448,0.10937660119053662,0.01960782480441492
