event_date,ticker_yf,y_inclusion_binary,index,neg_subtype,feature_anchor_date,feature_boundary_calendar,calendar_days_before,close_at_event_anchor,ret_5d_pre,ret_20d_pre,ret_60d_pre,dist_from_60d_high,dist_from_252d_high,volume_at_event_anchor,dollar_volume_at_event_anchor,avg_volume_20d_pre,avg_volume_60d_pre,avg_dollar_volume_20d_pre,avg_dollar_volume_60d_pre,realized_vol_20d_pre,realized_vol_60d_pre,shares_source,market_cap_available,market_cap_is_approx,turnover_available,market_cap_approx,share_turnover_at_event_anchor,year,month,prior_inclusion_count_ticker
2021-09-06,002600.SZ,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2021-05-07,2021-05-09,120,8.140000343322754,-0.05348837415613683,-0.08436445118512537,-0.2518382116082324,-0.2476894110064949,-0.4347221834056161,41456783.0,337458227.8530569,60340626.85,64609124.3,515200022.3859989,593134801.8017554,0.016969089948719575,0.023081739451738487,,0,0,0,,,2021,9,0.0
2019-09-09,002601.SZ,1,Hang Seng (China A) Corporate Sustainability Benchmark Index,,2019-05-10,2019-05-12,120,15.489999771118164,-0.020240394687244034,-0.13848719880492621,0.2791081924248646,-0.19280878895093545,-0.19280878895093545,8902750.0,137903595.46232224,16280254.6,16040167.016666668,279561482.11248744,254472626.03105366,0.04489407435951143,0.03425629255353665,yfinance_info_static_sharesOutstanding,1,1,1,36932001841.72893,0.0037339864774540055,2019,9,0.0
2021-09-06,002601.SZ,1,Hang Seng (China A) Corporate Sustainability Index,,2021-05-07,2021-05-09,120,36.540000915527344,0.07344300625032085,0.23445947448035231,-0.14666041158463528,-0.24876641911916253,-0.24876641911916253,40650054.0,1485353010.376236,32424107.1,32673414.416666668,1029127134.5933335,1136939564.1072104,0.031873528727125976,0.04501823648869275,yfinance_info_static_sharesOutstanding,1,1,1,87120426149.08429,0.017049423149451022,2021,9,1.0
2021-03-15,002611.SZ,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2020-11-13,2020-11-15,120,4.78000020980835,-0.014432927051680422,-0.010351907802793603,-0.04208408235312555,-0.07543517615674056,-0.13090905276211828,7039550.0,33649050.47695637,7392848.65,10715733.0,35339643.769736245,51885304.79574906,0.009921871770113734,0.013916458327279214,,0,0,0,,,2021,3,0.0
2024-03-04,002670.SZ,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2023-11-03,2023-11-05,120,9.770000457763672,-0.026892380987571518,0.03825723870235431,-0.011133568360638724,-0.14448332815298337,-0.14448332815298337,21879829.0,213765939.34579086,38406393.9,65545628.7,379005897.9308392,682041375.5524173,0.023966808987689207,0.03638779377904552,,0,0,0,,,2024,3,0.0
2021-09-06,002714.SZ,1,Hang Seng China 50 Index,,2021-05-07,2021-05-09,120,75.77857208251953,0.010284766994028027,0.009707781494149526,0.09393686577906712,-0.1639874145897129,-0.1639874145897129,27976104.0,2119989213.552063,22281599.1,37738007.266666666,1698145444.8936017,2991018963.5178223,0.03222548110521117,0.03608860561300279,,0,0,0,,,2021,9,0.0
2021-03-15,002717.SZ,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2020-11-13,2020-11-15,120,4.110000133514404,0.03266334518038039,-0.004842610259641833,-0.028368767143733042,-0.04861111800979656,-0.3938053088009297,23490877.0,96547507.60637045,13711791.3,14513979.6,54855074.9817067,59977783.32065211,0.0172690897178405,0.013285909015605018,,0,0,0,,,2021,3,0.0
2018-03-05,002736.SZ,0,Hang Seng China 50 Index,Exclusion,2017-11-03,2017-11-05,120,12.970000267028809,-0.03064273870742351,-0.05259308512954197,-0.07948899030731194,-0.10366274860532554,-0.2939575571859331,4308850.0,55885785.65058708,6117545.45,11469543.333333334,82436216.55505987,160097480.8305411,0.011471108213235683,0.011351417777209426,yfinance_info_static_sharesOutstanding,1,1,1,132835410223.04045,0.0004207145184913475,2018,3,0.0
2020-09-07,002791.SZ,1,Hang Seng Stock Connect Greater Bay Area Composite Index,,2020-05-08,2020-05-10,120,75.22000122070312,0.12453284357995975,0.3182614688108394,0.7661423092559567,0.0,0.0,1473291.0,110820950.81845093,1467596.5,2197776.0,93807116.75220375,121057727.22823963,0.03118032112323948,0.03927813210033548,,0,0,0,,,2020,9,0.0
2019-09-09,002815.SZ,1,Hang Seng (China A) Corporate Sustainability Benchmark Index,,2019-05-10,2019-05-12,120,14.739999771118164,-0.17004506862857227,-0.17469209029170263,0.12519078945740003,-0.20151676586395462,-0.21886597161820887,7382568.0,108819050.63026428,8125061.05,8841106.783333333,135705893.53821588,148534164.73478428,0.05307848010494071,0.03927561705214453,yfinance_info_static_sharesOutstanding,1,1,1,18191390233.28518,0.005981898537427652,2019,9,0.0
2020-09-07,002815.SZ,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2020-05-08,2020-05-10,120,19.329999923706055,0.18443629198329203,0.08534533988450321,0.12057970572209009,-0.1540481575054251,-0.16428877539719733,19549597.0,377893708.5184841,11416497.7,20806264.0,200984525.8560459,404172068.8878958,0.024781154678460045,0.04251958855998091,yfinance_info_static_sharesOutstanding,1,1,1,23856144998.761726,0.015840518597539502,2020,9,1.0
2021-03-15,002850.SZ,1,Hang Seng Stock Connect Greater Bay Area Composite Index,,2020-11-13,2020-11-15,120,76.69000244140625,-0.012998642812157568,-0.022808369507660076,0.15271311962312883,-0.031691851054946873,-0.08528141947512236,1819440.0,139532858.0419922,2815216.55,2396830.3,205906901.8143261,173262786.19831535,0.0392085243780508,0.035097477048921806,,0,0,0,,,2021,3,0.0
2024-09-09,0029.HK,0,Hang Seng (China A) Corporate Sustainability Benchmark Index,Removal,2024-05-10,2024-05-12,120,8.369999885559082,-0.03682390221819831,0.17887323915284448,0.17887323915284448,-0.04561009707251362,-0.32281552442945627,46000.0,385019.9947357178,164255.3,141466.1,1292605.5191507817,1130805.8036689917,0.027020271949999564,0.02771623247231361,,0,0,0,,,2024,9,0.0
2019-09-09,002916.SZ,1,Hang Seng (China A) Corporate Sustainability Benchmark Index,,2019-05-10,2019-05-12,120,52.243587493896484,-0.05444604284360277,-0.0908366529632838,0.21680701133383584,-0.1306666956119794,-0.1306666956119794,7388102.0,385980953.2508316,7330452.3,9028463.483333332,396941999.3497574,481176432.50621265,0.041662697310324154,0.04063850965066672,yfinance_info_static_sharesOutstanding,1,1,1,35586586603.80205,0.010846248266182225,2019,9,0.0
2020-09-07,002916.SZ,0,Hang Seng (China A) Corporate Sustainability Index,Removal,2020-05-08,2020-05-10,120,140.92857360839844,0.11682488733979479,0.20310526092283765,0.45081742144274717,-0.007391663026918072,-0.007391663026918072,7906192.0,1114208361.2341309,7201078.85,10293399.433333334,915257823.0561993,1265108845.8612168,0.027823575771310453,0.0432650965422564,yfinance_info_static_sharesOutstanding,1,1,1,95995836623.03963,0.011606840467565794,2020,9,1.0
2021-03-15,002967.SZ,1,Hang Seng Stock Connect Greater Bay Area Composite Index,,2020-11-13,2020-11-15,120,26.959999084472656,-0.023542249601950616,-0.17376652767514256,-0.12467533271777986,-0.1942618104558278,-0.2169619853177921,2312840.0,62354164.28253174,2620142.75,2808471.35,76820940.74221382,85960795.92836994,0.026422325521783994,0.02350379600897597,,0,0,0,,,2021,3,0.0
2024-09-09,002967.SZ,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2024-05-10,2024-05-12,120,15.0,0.02459013990675496,-0.033505183146019135,0.3357079796472475,-0.11399883463591831,-0.3432574474698319,17693000.0,265395000.0,24347946.5,18960302.8,372719592.6657329,281077260.1983722,0.04538391390843319,0.04428173559169073,,0,0,0,,,2024,9,1.0
2021-09-06,003012.SZ,1,Hang Seng Stock Connect Greater Bay Area Composite Index,,2021-05-07,2021-05-09,120,19.459999084472656,-0.11060329840566396,-0.09446257367455912,0.0645513322485376,-0.17437423265024843,-0.17437423265024843,7569630.0,147304992.86979675,5596333.1,6733317.75,117371917.19741078,141832913.64359888,0.03698365813804229,0.041839202788484665,,0,0,0,,,2021,9,0.0
2020-09-07,0035.HK,1,Hang Seng Composite Index,,2020-05-08,2020-05-10,120,2.5,0.0,0.053640004590060686,-0.16158530369161173,-0.2142856714676814,-0.31249988526103967,874925.0,2187312.5,1308176.15,1636875.7,3213334.5923028467,4357830.074546639,0.018725897027713014,0.029901887296247463,,0,0,0,,,2020,9,0.0
2021-03-15,0035.HK,0,Hang Seng Composite Index,Removal,2020-11-13,2020-11-15,120,2.1636359691619873,0.03478246294031817,0.05309742420729435,-0.04417677492933192,-0.04417677492933192,-0.4050000091791168,582060.0,1259365.9522104263,792039.4,813376.15,1655121.8308849395,1735641.004286778,0.017152645703458896,0.01740353229069997,,0,0,0,,,2021,3,1.0
2020-09-07,003816.SZ,1,Hang Seng China A Industry Top Index,,2020-05-08,2020-05-10,120,2.9200000762939453,0.02456146456271613,-0.010169481662661628,-0.10429445250427638,-0.1436950138426103,-0.4362934028840548,102782529.0,300124992.52168465,35025933.85,61672116.0,101502152.62734424,191953449.52943438,0.008210916599644812,0.012792119399168633,,0,0,0,,,2020,9,0.0
2018-03-05,0041.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2017-11-03,2017-11-05,120,43.79999923706055,0.030588217342601087,0.045346005775396714,0.02816903300286344,-0.007927571386678212,-0.00904980812159395,106506.0,4664962.718742371,224988.3,174131.95,9426320.397473335,7344837.290423902,0.01243025354414536,0.010975066461256308,yfinance_info_static_sharesOutstanding,1,1,1,32803761739.60081,0.00014220816367870433,2018,3,0.0
2018-09-10,0041.HK,0,Hang Seng Corporate Sustainability Benchmark Index,Exclusion,2018-05-11,2018-05-13,120,39.150001525878906,0.016883156516335207,-0.013853884798258775,-0.013853884798258775,-0.07990594059095268,-0.11425337443194883,101000.0,3954150.1541137695,146416.0,191748.38333333333,5703073.93423214,7651553.872168986,0.012313162762543663,0.01139052456378457,yfinance_info_static_sharesOutstanding,1,1,1,29321172249.548378,0.00013485648256012935,2018,9,0.0
2020-09-07,0041.HK,1,Hang Seng Composite Index,,2020-05-08,2020-05-10,120,21.950000762939453,-0.04978353244759148,0.11082998525762378,-0.07966455296187247,-0.09484532936332157,-0.40353257559760913,154067.0,3381770.7675437927,327083.15,377085.98333333334,7276315.797978592,8164390.439879958,0.026047593085696593,0.021344957846737043,yfinance_info_static_sharesOutstanding,1,1,1,16439328944.149189,0.0002057122148375391,2020,9,0.0
2021-03-15,0041.HK,0,Hang Seng Composite Index,Removal,2020-11-13,2020-11-15,120,20.850000381469727,0.08593747671693652,0.16872198448076814,0.14939366499470474,-0.09740259579410637,-0.2334558898293021,150788.0,3143929.857521057,167739.05,325932.2833333333,3246020.6263332367,6640924.923559983,0.02118046486541893,0.03304130080611807,yfinance_info_static_sharesOutstanding,1,1,1,15615489878.949594,0.00020133405239878004,2021,3,1.0
2025-03-10,0041.HK,1,Hang Seng Composite Index,,2024-11-08,2024-11-10,120,11.380000114440918,0.0,-0.04530200993261391,0.09213052122053478,-0.0968254150867337,-0.11919504278321724,91388.0,1039995.4504585266,135137.85,277841.06666666665,1561463.5070441724,3237443.691154925,0.009931573757031378,0.017704194850039445,yfinance_info_static_sharesOutstanding,1,1,1,8522986731.809878,0.00012202241810104061,2025,3,1.0
2018-03-05,0045.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2017-11-03,2017-11-05,120,12.539999961853027,0.01785716497389478,-0.03538461831899786,-0.06557377864664948,-0.10171920289496172,-0.21231156395997686,1049000.0,13154459.959983826,900382.55,1175686.05,11372800.795696307,15362135.484436972,0.01208052550394032,0.015899716672139023,yfinance_info_static_sharesOutstanding,1,1,1,20903425655.411293,0.0006292968519529964,2018,3,0.0
2018-09-10,0045.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2018-05-11,2018-05-13,120,12.0,0.006711402952518153,-0.01639342724524051,0.06194688473006238,-0.09090907777308088,-0.246231159391206,1036211.0,12434532.0,359662.85,1062562.9833333334,4310689.890373945,13027225.848312458,0.013358694510632225,0.018995862268928392,yfinance_info_static_sharesOutstanding,1,1,1,20003278200.0,0.0006216247094938669,2018,9,1.0
2019-09-09,0045.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2019-05-10,2019-05-12,120,11.399999618530273,-0.04362419919760152,-0.03389835302872812,0.0215053561289984,-0.05629141634689372,-0.1543026702032798,129513.0,1476448.1505947113,185156.35,208275.53333333333,2189643.2733611106,2414358.223650885,0.013573663233785468,0.011044086981910641,yfinance_info_static_sharesOutstanding,1,1,1,19003113654.11291,7.769506500189554e-05,2019,9,2.0
2024-09-09,0048.HK,1,Hang Seng (China A) Corporate Sustainability Benchmark Index,,2024-05-10,2024-05-12,120,0.1889999955892563,0.0,0.0,1.5890410735204932,0.0,-0.4750000331136902,0.0,0.0,0.0,33372.0,0.0,4121.005303512017,0.0,0.06567697485305167,,0,0,0,,,2024,9,0.0
2019-09-09,0052.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2019-05-10,2019-05-12,120,26.75,-0.01834862385321101,-0.020146492763044033,-0.020146492763044033,-0.03429605547919279,-0.14944358184175033,89500.0,2394125.0,74428.9,85894.26666666666,2019916.417080021,2346643.2395051,0.0057972172001942,0.006137498946089737,yfinance_info_static_sharesOutstanding,1,1,1,3465536865.0,0.0006908381279043183,2019,9,0.0
2020-03-09,0052.HK,0,Hang Seng Composite Index,Removal,2019-11-08,2019-11-10,120,21.5,0.028708152747417115,0.056511036706291096,-0.09282703342270238,-0.13306448945889904,-0.2662115849885279,273000.0,5869500.0,150603.25,209115.68333333332,3145439.0513656614,4667179.654494413,0.016592567662176864,0.016476738086378267,yfinance_info_static_sharesOutstanding,1,1,1,2785384770.0,0.002107249261652278,2020,3,1.0
2021-03-15,0059.HK,0,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,2020-11-13,2020-11-15,120,1.0,0.0,-0.009900980750178201,-0.02912618662434696,-0.02912618662434696,-0.09909911070945099,2998000.0,2998000.0,4626900.15,4457183.783333333,4672095.10689869,4460341.666155072,0.005038424474600963,0.008124409239505042,,0,0,0,,,2021,3,0.0
2018-09-10,0066.HK,0,Hang Seng Corporate Sustainability Benchmark Index,Exclusion,2018-05-11,2018-05-13,120,45.45000076293945,0.027118661309366132,0.04965361579126126,0.08992805590864128,-0.005470459427272867,-0.08459215778171325,4795265.0,217944797.90849686,3460171.45,4436761.533333333,152765828.50057545,188973975.71196657,0.007011509723882688,0.010056065465856027,yfinance_info_static_sharesOutstanding,1,1,1,282471097534.65765,0.0007715649488059791,2018,9,0.0
2021-09-06,0066.HK,1,Hang Seng Corporate Sustainability Index,,2021-05-07,2021-05-09,120,44.20000076293945,0.020785255005468795,0.004545471884987551,-0.00674155588900105,-0.09795916810327643,-0.09795916810327643,3380973.0,149439009.1794777,3188482.55,4079789.2,139560548.5792696,184678871.24609438,0.006279881624297603,0.011475604592291914,yfinance_info_static_sharesOutstanding,1,1,1,274702365609.65765,0.0005440033574076505,2021,9,0.0
2017-09-04,0069.HK,0,Hang Seng Corporate Sustainability Index,Exclusion,2017-05-05,2017-05-07,120,11.300000190734863,0.007130117807674585,-0.0017667406915655715,0.29735937327721373,-0.035836183167632374,-0.035836183167632374,1080576.0,12210509.006103516,2161102.7,2276988.6,24409991.2564589,23549497.459953118,0.021313923002492612,0.019124227018759796,yfinance_info_static_sharesOutstanding,1,1,1,40228488850.324356,0.000303528900912346,2017,9,0.0
2018-09-10,0069.HK,1,Hang Seng Corporate Sustainability Index,,2018-05-11,2018-05-13,120,14.84000015258789,-0.009345753933683865,-0.03761348384152874,-0.10494570441042739,-0.1846154104121529,-0.25427133482106534,1690423.0,25085877.57793808,2903871.05,3166498.8333333335,43627275.59284725,51412856.8736877,0.0160231873723009,0.019983814693760156,yfinance_info_static_sharesOutstanding,1,1,1,52831041646.05948,0.0004748321592067107,2018,9,0.0
2020-09-07,0069.HK,0,Hang Seng Corporate Sustainability Index,Removal,2020-05-08,2020-05-10,120,6.320000171661377,-0.009404379577318989,0.15539312871526545,-0.1389645721692374,-0.17060363955665903,-0.43165465497272126,2261300.0,14291416.388177872,2820547.2,3535156.316666667,16877556.017124154,21817190.02066415,0.025714162718635417,0.026107710895184297,yfinance_info_static_sharesOutstanding,1,1,1,22499473641.441917,0.0006351889211245557,2020,9,1.0
2021-09-06,0069.HK,1,Hang Seng ESG 50 Index,,2021-05-07,2021-05-09,120,7.070000171661377,-0.04459458370988967,-0.09590792628341605,0.03817918224177186,-0.1929223759205515,-0.1929223759205515,2325800.0,16443406.39925003,1826092.9,2618571.3,13654718.602059936,20602043.610556643,0.018140771759599106,0.02375071957101017,yfinance_info_static_sharesOutstanding,1,1,1,25169506042.191917,0.0006533066787916207,2021,9,1.0
2024-09-09,0069.HK,0,Hang Seng Corporate Sustainability Benchmark Index,Removal,2024-05-10,2024-05-12,120,5.78000020980835,-0.02364862579076832,0.010489584233828841,0.15600004196166983,-0.02857136216913314,-0.20275859175057243,2560951.0,14802297.317308903,833094.55,868785.35,4692135.499396563,4579711.814763427,0.01999787139308071,0.021548634330294445,yfinance_info_static_sharesOutstanding,1,1,1,20577050448.706787,0.0007193595289182559,2024,9,2.0
2018-09-10,0078.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2018-05-11,2018-05-13,120,5.179999828338623,0.01369857005778119,-0.026315853158898173,0.011718739086063357,-0.07001801280132236,-0.27247192252842645,197000.0,1020459.9661827087,327377.35,557686.1,1685819.5579000474,2909000.8360640286,0.011188590920707519,0.010802065346380575,yfinance_info_static_sharesOutstanding,1,1,1,4655783845.710754,0.00021918113039608368,2018,9,0.0
2020-09-07,0078.HK,0,Hang Seng Composite Index,Removal,2020-05-08,2020-05-10,120,3.130000114440918,-0.03692304171048677,0.02622956176241198,-0.16976123865345738,-0.20759491730225332,-0.38142289528929174,144182.0,451289.67650032043,191511.3,229332.9,615447.6679963588,781342.4264344096,0.016168067877439476,0.02144020786938707,yfinance_info_static_sharesOutstanding,1,1,1,2813244102.859497,0.0001604161103693814,2020,9,1.0
2016-09-05,0081.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2016-05-06,2016-05-08,120,2.356266975402832,-0.028112640160743108,-0.04347828611796434,-0.050980703207080036,-0.1357144874799766,-0.5407970817389465,1027048.0,2419999.284553528,1076256.5,1642966.8666666667,2686972.681811416,4162256.054356988,0.012277758573883333,0.024785688386332008,yfinance_info_static_sharesOutstanding,1,1,1,8386837134.094906,0.00028854730881985706,2016,9,0.0
2020-09-07,0083.HK,0,Hang Seng Index,Removal,2020-05-08,2020-05-10,120,10.899999618530273,0.005535006005332743,0.10101010490225226,0.005535006005332743,-0.021544050035540163,-0.21242778191067269,3307847.0,36055531.03815651,6132108.95,7850055.966666667,63985998.93459187,77567787.57355042,0.02029144864835623,0.026082743660175236,,0,0,0,,,2020,9,0.0
2017-03-06,0086.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2016-11-04,2016-11-06,120,4.710000038146973,-0.03086421630588765,-0.06547617583408183,0.019480552990749578,-0.07283462423541787,-0.11797754614962042,1231000.0,5798010.046958923,431205.95,673266.5,2099316.182650709,3249226.911248692,0.00852408360772479,0.011454771364607475,yfinance_info_static_sharesOutstanding,1,1,1,9231564716.79778,0.0006280636300375871,2017,3,0.0
2018-03-05,0087.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2017-11-03,2017-11-05,120,13.5,-0.0014793237490008382,-0.01459852642697701,-0.05196627689693123,-0.04526169220533138,-0.07660737991286604,1910548.0,25792398.0,1147245.2,2132732.0,15538815.293671036,29507202.099971022,0.003890045677005475,0.005479006770832255,yfinance_info_static_sharesOutstanding,1,1,1,38460588750.0,0.0006706189072573674,2018,3,0.0
2018-09-10,0087.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2018-05-11,2018-05-13,120,13.260000228881836,0.032710285927005645,0.0015106086185363576,0.026315801128494964,-0.047413781881804895,-0.068820193678934,3317500.0,43990050.75931549,1215291.0,1394783.3166666667,15903579.50919137,18612612.459634747,0.014268689044518695,0.01167961736472374,yfinance_info_static_sharesOutstanding,1,1,1,37776845602.0689,0.0011644712537064322,2018,9,1.0
2025-03-10,0095.HK,0,Hang Seng Composite Index,Removal,2024-11-08,2024-11-10,120,0.7599999904632568,0.05555550036607193,0.04109585014510864,0.49019608759779243,-0.3027523236788029,-0.3027523236788029,16354000.0,12429039.844036102,26198800.0,23527008.65,18901369.180244207,16626983.040975744,0.06229456852042574,0.0791589908174258,,0,0,0,,,2025,3,0.0
2024-09-09,0104.HK,0,Hang Seng (China A) Corporate Sustainability Benchmark Index,Removal,2024-05-10,2024-05-12,120,0.3050000071525574,-0.07575759080925315,-0.046874956344253316,-0.06153840510802655,-0.0895522401337635,-0.0895522401337635,1449064.0,441964.5303645134,106278.2,72625.76666666666,33183.97667486667,22822.82670378387,0.016991664433249842,0.018649391162971447,,0,0,0,,,2024,9,0.0
2024-09-09,0115.HK,0,Hang Seng (China A) Corporate Sustainability Benchmark Index,Removal,2024-05-10,2024-05-12,120,2.7100000381469727,-0.134185322983276,-0.04577460561662139,0.06692916490042933,-0.134185322983276,-0.6337837833483956,0.0,0.0,989.0,6269.916666666667,2806.1000747680664,15862.24340891838,0.04192838499917209,0.060257539712394725,,0,0,0,,,2024,9,0.0
2020-03-09,0116.HK,1,Hang Seng Composite Index,,2019-11-08,2019-11-10,120,9.65999984741211,0.021141628801125467,0.11418682380696654,0.0454545548374099,-0.011259017932199855,-0.3000000207320501,745822.0,7204640.406196594,2296231.05,2062680.5666666667,20315633.226891946,18300432.886201873,0.019665449549293623,0.017462481140550788,yfinance_info_static_sharesOutstanding,1,1,1,6488737817.504883,0.0011103300223905483,2020,3,0.0
2020-03-09,0120.HK,1,Hang Seng Composite Index,,2019-11-08,2019-11-10,120,3.9666659832000732,0.10185169118912207,0.017093816974986797,-0.1500000306538215,-0.16783218357206375,-0.34972687783361467,187800.0,744939.8716449738,437280.0,349230.05,1690723.8597393036,1455996.0392609597,0.03233289710592898,0.02391055301018281,yfinance_info_static_sharesOutstanding,1,1,1,5313827266.080772,0.00014018895126683448,2020,3,0.0
2021-03-15,0120.HK,0,Hang Seng Composite Index,Removal,2020-11-13,2020-11-15,120,4.400000095367432,-0.03649621546136661,-0.05714270825286705,0.23364515593614588,-0.24571422826027067,-0.24999987808139124,345000.0,1518000.032901764,708442.5,1409257.7333333334,3206691.217764616,6948809.153634008,0.026622414111151148,0.06846787219540142,yfinance_info_static_sharesOutstanding,1,1,1,5894330547.756171,0.00025753561334961603,2021,3,1.0
2024-09-09,0120.HK,0,Hang Seng Composite Index,Removal,2024-05-10,2024-05-12,120,0.800000011920929,0.05263160784158716,0.2698412983746097,-0.5721925080850354,-0.605911318622711,-0.8722044756116846,116148800.0,92919041.3846016,17921170.9,11225858.05,13435489.358391663,10888754.159763558,0.06285604401818017,0.06118039246287193,yfinance_info_static_sharesOutstanding,1,1,1,1071696455.9695214,0.0867027607183243,2024,9,1.0
2019-09-09,0123.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2019-05-10,2019-05-12,120,8.328354835510254,-0.03804353752796652,-0.07812496371261868,0.12025325954870514,-0.09230770669927868,-0.09230770669927868,5698799.0,47461620.208251,6313397.45,8466033.9,55188301.370308354,72309486.07404359,0.01281837291207027,0.01877682981737436,yfinance_info_static_sharesOutstanding,1,1,1,33524900531.812256,0.0014157124840150977,2019,9,0.0
2024-09-09,0123.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2024-05-10,2024-05-12,120,5.460000038146973,0.026315763527856362,0.37878787513898726,0.045977060843236384,-0.016216243152232024,-0.48295456238768253,50356440.0,274946164.32094574,21931906.0,15105238.85,101374275.57852617,70993559.34608191,0.04431661203629075,0.03795934241727615,yfinance_info_static_sharesOutstanding,1,1,1,21978645458.536552,0.012509695597012148,2024,9,1.0
2024-09-09,0124.HK,1,Hang Seng (China A) Corporate Sustainability Benchmark Index,,2024-05-10,2024-05-12,120,0.3499999940395355,0.14754093715305938,0.20689656589884575,-0.19540231696270083,-0.22222221486362392,-0.5679012431983558,3918000.0,1371299.9766469002,785161.5,439813.11666666664,239593.19668584465,149396.04156258554,0.07058405567956197,0.046995462220142684,,0,0,0,,,2024,9,0.0
2018-03-05,0127.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2017-11-03,2017-11-05,120,13.119999885559082,-0.028148156625253162,-0.06950357938986762,-0.06017193053671299,-0.07605633367694709,-0.13342142747404628,3878732.0,50888963.39611435,3138637.05,4157060.55,42886082.68182297,55926827.71508775,0.010593795067676178,0.015030642535135391,yfinance_info_static_sharesOutstanding,1,1,1,25027962098.170322,0.002033284339991653,2018,3,0.0
2019-09-09,0127.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2019-05-10,2019-05-12,120,7.650000095367432,-0.04613470589494362,-0.14237667825829992,-0.16575790275683633,-0.17297296266298035,-0.36672184241037076,108500.0,830025.0103473663,272230.35,428991.88333333336,2258547.9279109477,3783181.6463771663,0.015952639537605166,0.014930274800173277,yfinance_info_static_sharesOutstanding,1,1,1,14593286136.274733,5.687718328801638e-05,2019,9,1.0
2017-12-04,0135.HK,0,Hang Seng Index,Exclusion,2017-08-04,2017-08-06,120,7.659999847412109,0.010554079750826784,0.09116807239665081,0.10057468468800534,-0.022959222152102332,-0.03647798349819509,7653345.0,58624621.53219223,14757449.3,12537046.7,111837571.59538558,88933511.6946595,0.013952576216210894,0.013537108010658102,yfinance_info_static_sharesOutstanding,1,1,1,66284335722.89003,0.0008844415636490619,2017,12,0.0
2016-03-14,0136.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2015-11-13,2015-11-15,120,6.5,-0.029850718650553665,-0.057971027512881634,-0.1875,-0.19753090198983547,-0.35,5027400.0,32678100.0,5812570.25,7667657.95,40649029.927100755,53092481.593873724,0.0454320544796325,0.057933533571221815,yfinance_info_static_sharesOutstanding,1,1,1,109203994997.5,0.00029923905257081573,2016,3,0.0
2017-03-06,0136.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2016-11-04,2016-11-06,120,5.199999809265137,-0.037037089364844955,0.07216493020922732,0.762711771258471,-0.05454548922452063,-0.23529416714572438,4188043.0,21777822.80119419,4924054.2,6173998.45,24881873.173395418,27638464.033467665,0.02437908567572475,0.03629581849196849,yfinance_info_static_sharesOutstanding,1,1,1,87363192793.53706,0.00024927915412456476,2017,3,1.0
2017-09-04,0136.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2017-05-05,2017-05-07,120,1.440000057220459,-0.07096767643859847,0.006993083943600098,-0.3924050098083598,-0.4074074001396564,-0.7971830878080863,9696800.0,13963392.554855347,31198220.4,36634789.53333333,49538740.40671106,66424904.979427785,0.049296027221559034,0.04316236506285116,yfinance_info_static_sharesOutstanding,1,1,1,24192886006.93888,0.0005771693608960269,2017,9,1.0
2020-12-07,0136.HK,0,Hang Seng TECH Index,Removal,2020-08-07,2020-08-09,120,2.5,0.054852371611086026,0.02459013990675496,1.3809524890787257,-0.16666666666666663,-0.16666666666666663,54022000.0,135055000.0,77044155.3,65455481.68333333,210138052.51007667,146708754.67573133,0.08098010646542504,0.1008069580559653,yfinance_info_static_sharesOutstanding,1,1,1,42001536537.5,0.003215477602335324,2020,12,2.0
2018-09-10,0142.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2018-05-11,2018-05-13,120,4.03000020980835,0.007500052452087402,-0.02891563440999334,-0.25508311950579576,-0.23962262928719325,-0.3603174463811769,4418518.0,17806628.46704197,7122326.25,6229707.1,28533927.156152368,27166107.876788855,0.016881528050383936,0.01834901987274824,yfinance_info_static_sharesOutstanding,1,1,1,17176344611.09837,0.0010366948771822117,2018,9,0.0
