date,index,change_type,ticker,ticker_normalized,company,source_row_id,change_type_raw,index_raw,index_normalization_status,symbol_rank_within_row,is_primary_symbol,symbol_token_raw,ticker_yf_normalized,ticker_parse_status,ticker_yf,event_anchor_date,close_at_event_anchor,ret_5d_pre,ret_20d_pre,ret_60d_pre,dist_from_60d_high,dist_from_252d_high,volume_at_event_anchor,dollar_volume_at_event_anchor,avg_volume_20d_pre,avg_volume_60d_pre,avg_dollar_volume_20d_pre,avg_dollar_volume_60d_pre,realized_vol_20d_pre,realized_vol_60d_pre,shares_source,market_cap_available,market_cap_is_approx,turnover_available,market_cap_approx,share_turnover_at_event_anchor
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,1308,1308.HK,SITC International Holdings Co. Ltd.,23,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,1308.HK,1308.HK,parse_ok,1308.HK,2016-03-11,3.7100000381469727,0.027700871456256104,0.10089025641954419,-0.021108159501653567,-0.11244014581178963,-0.3816666603088379,1904000.0,7063840.072631836,1347103.8,1771459.45,4788226.7183056595,6612984.677448765,0.01800912034521286,0.02058227381083002,yfinance_info_static_sharesOutstanding,1,1,1,9939414615.899076,0.0007106897484015332
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,1432,1432.HK,China Shengmu Organic Milk Ltd.,25,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,1432.HK,1432.HK,parse_ok,1432.HK,2016-03-11,1.5700000524520874,0.0,0.0,-0.07100591757714814,-0.1648935870030931,-0.35655737064180126,1283000.0,2014310.0672960281,1633650.0,4172766.066666667,2566804.4766426086,7405921.907458893,0.026464196711274885,0.02030452575591766,yfinance_info_static_sharesOutstanding,1,1,1,12946580322.061935,0.00015558626426342824
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,1508,1508.HK,China Reinsurance (Group) Corporation - H Shares,26,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,1508.HK,1508.HK,parse_ok,1508.HK,2016-03-11,1.9900000095367432,-0.014851471125267302,0.1502890101715153,-0.11160714238197833,-0.17768597239704065,-0.27636363289572974,2693583.0,5360230.195688009,7730379.15,10416135.883333333,15064518.00617212,21293703.70538022,0.021467492980498125,0.027234790562758744,yfinance_info_static_sharesOutstanding,1,1,1,13292039296.699883,0.0004032662013735421
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,1970,1970.HK,"IMAX China Holding, Inc.",27,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,1970.HK,1970.HK,parse_ok,1970.HK,2016-03-11,46.900001525878906,-0.06106104485434771,0.0756881460378156,-0.09807689373309791,-0.21440534461444305,-0.21440534461444305,118800.0,5571720.181274414,698088.5,629605.95,32697898.1589859,30523496.164808273,0.03250689441675717,0.038488874044727436,yfinance_info_static_sharesOutstanding,1,1,1,15871823101.185486,0.0003510447505465365
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,2098,2098.HK,Zall Development Group Ltd.,29,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,2098.HK,2098.HK,parse_ok,2098.HK,2016-03-11,2.0,0.02564100056083385,0.3071895669274467,0.41843974989044996,-0.02439022120941492,-0.02439022120941492,20398600.0,40797200.0,18678022.0,21562321.233333334,33925377.67733657,37820192.702449255,0.01932248974182557,0.028451323153778314,yfinance_info_static_sharesOutstanding,1,1,1,24799011600.0,0.001645113952848024
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,2298,2298.HK,Cosmo Lady (China) Holdings Co. Ltd.,30,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,2298.HK,2298.HK,parse_ok,2298.HK,2016-03-11,6.309999942779541,-0.014062523632309976,0.031045761564275187,-0.12239222634736835,-0.1296551803062702,-0.2662791089666008,340000.0,2145399.980545044,1392303.1,1595779.4666666666,8991117.858803177,10496309.677135864,0.014393895354337797,0.023278859252005558,yfinance_info_static_sharesOutstanding,1,1,1,13751726618.856337,0.00015600949902561882
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,3698,3698.HK,Huishang Bank Corporation Ltd. - H shares,31,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,3698.HK,3698.HK,parse_ok,3698.HK,2016-03-11,3.127271890640259,0.0,0.011764463586371399,0.04559242241116657,-0.019943226216003085,-0.17899761530715053,327406.0,1023887.5806269646,1232825.0,2933850.2333333334,3834749.676474309,9100984.507228624,0.007555165073123529,0.012890953807394998,yfinance_info_static_sharesOutstanding,1,1,1,10878997089.5648,9.411598993891483e-05
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,3823,3823.HK,Tech Pro Technology Development Ltd.,32,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,3823.HK,3823.HK,parse_ok,3823.HK,2016-03-11,2.2300000190734863,0.009049764968910745,0.06190481921172464,0.18617022591999288,-0.03879306756854661,-0.03879306756854661,10560000.0,23548800.201416016,15010039.4,15282872.183333334,32168535.84891839,29834144.856732585,0.024297538939526207,0.019388442252389813,yfinance_info_static_sharesOutstanding,1,1,1,17840000152.58789,0.00132
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,3886,3886.HK,Town Health International Medical Group Ltd.,33,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,3886.HK,3886.HK,parse_ok,3886.HK,2016-03-11,1.5199999809265137,-0.012987000923330161,0.02702700090373522,-0.04402518929722532,-0.061728409597230804,-0.46853145570636967,3044000.0,4626879.941940308,3678980.95,8824631.25,5450090.404807532,13635087.620820588,0.01565832475792139,0.01780903183844667,yfinance_info_static_sharesOutstanding,1,1,1,10295753997.845312,0.00044939690117971133
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,3908,3908.HK,China International Capital Corporation Ltd. - H Shares,34,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,3908.HK,3908.HK,parse_ok,3908.HK,2016-03-11,10.359999656677246,-0.005758197617791172,0.07357513639519797,-0.05989117728406723,-0.1829653464244434,-0.1829653464244434,1295686.0,13423306.515161514,1834630.5,3187833.75,18664811.22653065,35270894.90478967,0.025392550192843595,0.026700478574215473,yfinance_info_static_sharesOutstanding,1,1,1,19722480820.49152,0.0006806094343473663
